bbox_id,instance_id,content_id,original_path,relative_path,x,y,w,h,red_ratio
302,file_796fcea7d245bd4e,asset_c8ed765cee5d30ad,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,902.110552763819,31.356783919597987,37.38693467336691,37.38693467336684,0.01989
303,file_796fcea7d245bd4e,asset_c8ed765cee5d30ad,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,85.62814070351757,108.54271356783919,48.24120603015075,38.592964824120614,0.15385
304,file_796fcea7d245bd4e,asset_c8ed765cee5d30ad,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,21.708542713567837,174.87437185929647,44.623115577889436,36.18090452261305,0.03047
306,file_796fcea7d245bd4e,asset_c8ed765cee5d30ad,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,417.286432160804,499.29648241206024,107.3366834170854,25.32663316582915,0.02112
307,file_796fcea7d245bd4e,asset_c8ed765cee5d30ad,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,669.3467336683417,494.4723618090452,72.3618090452261,31.356783919598,0.02458
308,file_796fcea7d245bd4e,asset_c8ed765cee5d30ad,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,212.2613065326633,500.50251256281405,73.5678391959799,26.53266331658284,0.02727
309,file_796fcea7d245bd4e,asset_c8ed765cee5d30ad,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,44.62311557788944,504.12060301507535,79.59798994974872,25.32663316582915,0.02430
311,file_796fcea7d245bd4e,asset_c8ed765cee5d30ad,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,828.5427135678391,161.608040201005,47.035175879397,48.24120603015075,0.03269
312,file_796fcea7d245bd4e,asset_c8ed765cee5d30ad,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,ads2\assets\3_reference_screens\nav_menu_20260605_100942.png,21.708542713567837,103.71859296482411,42.211055276381906,45.82914572864321,0.02852
194,file_86f1aa108b00df27,asset_00f4379729c9ed23,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_044653.png,ads2\assets\3_reference_screens\ad_issue_20260606_044653.png,484.4152431011827,249.77660972404732,26.49145860709592,25.229960578186592,0.39481
259,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,902.110552763819,31.356783919597987,37.38693467336691,37.38693467336684,0.01955
261,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,21.708542713567837,174.87437185929647,44.623115577889436,36.18090452261305,0.18519
262,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,441.40703517587934,390.7537688442211,100.10050251256285,51.85929648241205,0.14530
263,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,417.286432160804,499.29648241206024,107.3366834170854,25.32663316582915,0.02112
264,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,669.3467336683417,494.4723618090452,72.3618090452261,31.356783919598,0.02458
265,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,212.2613065326633,500.50251256281405,73.5678391959799,26.53266331658284,0.02727
266,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,44.62311557788944,504.12060301507535,79.59798994974872,25.32663316582915,0.02430
267,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,794.7738693467336,378.6934673366834,75.9798994974874,86.83417085427135,0.00982
268,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,828.5427135678391,161.608040201005,47.035175879397,48.24120603015075,0.02716
205,file_91fa657ccf5a9a56,asset_f507b80628bdf057,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_052302.png,ads2\assets\3_reference_screens\ad_issue_20260606_052302.png,910.5527638190954,24.120603015075375,28.944723618090507,25.326633165829143,0.37267
190,file_b13dca0c57485599,asset_85c958d4396513c0,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_043419.png,ads2\assets\3_reference_screens\ad_issue_20260606_043419.png,908.1407035175879,24.120603015075375,31.356783919598,24.120603015075375,0.24238
195,file_b1a6c217ed1812c5,asset_e9e00b6b1331c151,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_044717.png,ads2\assets\3_reference_screens\ad_issue_20260606_044717.png,480.6307490144547,27.75295663600528,26.49145860709592,25.229960578186592,0.29762
313,file_b70a9e54f00bdf67,asset_406af9224e28ab7c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,902.110552763819,31.356783919597987,37.38693467336691,37.38693467336684,0.01989
314,file_b70a9e54f00bdf67,asset_406af9224e28ab7c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,85.62814070351757,108.54271356783919,48.24120603015075,38.592964824120614,0.14093
315,file_b70a9e54f00bdf67,asset_406af9224e28ab7c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,21.708542713567837,174.87437185929647,44.623115577889436,36.18090452261305,0.03047
316,file_b70a9e54f00bdf67,asset_406af9224e28ab7c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,417.286432160804,499.29648241206024,107.3366834170854,25.32663316582915,0.02112
317,file_b70a9e54f00bdf67,asset_406af9224e28ab7c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,669.3467336683417,494.4723618090452,72.3618090452261,31.356783919598,0.02458
318,file_b70a9e54f00bdf67,asset_406af9224e28ab7c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,212.2613065326633,500.50251256281405,73.5678391959799,26.53266331658284,0.02727
319,file_b70a9e54f00bdf67,asset_406af9224e28ab7c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,44.62311557788944,504.12060301507535,79.59798994974872,25.32663316582915,0.02430
320,file_b70a9e54f00bdf67,asset_406af9224e28ab7c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,828.5427135678391,161.608040201005,47.035175879397,48.24120603015075,0.03173
321,file_b70a9e54f00bdf67,asset_406af9224e28ab7c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,21.708542713567837,103.71859296482411,42.211055276381906,45.82914572864321,0.02879
234,file_ba764025c2b5abbf,asset_9d7bae47fd97200a,D:\Projects\adb_vl\ads2\assets\3_reference_screens\IMG_1805.PNG,ads2\assets\3_reference_screens\IMG_1805.PNG,22.77386934673359,8.540201005025132,85.4020100502513,68.321608040201,0.01873
207,file_c8a10fe285ed74e4,asset_3004dc57878821e1,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_081550.png,ads2\assets\3_reference_screens\ad_issue_20260606_081550.png,30.275952693823918,22.706964520367936,71.90538764783179,21.445466491458607,0.09450
1,file_cb92658830fac8b5,asset_1cbbbee4c4d36bef,D:\Projects\adb_vl\ads2\assets\2_communication\manual_capture_20260606_203317.png,ads2\assets\2_communication\manual_capture_20260606_203317.png,908.7554452715744,17.76233802040254,36.923076923076906,31.384615384615383,0.18443
4,file_d5b98b055872b01a,asset_750d55c7609ca258,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260606_225520.png,ads2\assets\2_communication\manual_rescue_20260606_225520.png,268.1781376518219,338.13765182186233,110.12145748987854,22.024291497975753,0.25641
201,file_e4f3aee4d896d4ea,asset_964562898bf756d1,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_045743.png,ads2\assets\3_reference_screens\ad_issue_20260606_045743.png,480.63074901445464,245.99211563731933,36.583442838370615,34.0604467805519,0.23219
253,file_eeb26fbe9bd1b530,asset_4120ea124fd73858,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check2_20260605_103009.png,ads2\assets\3_reference_screens\manual_check2_20260605_103009.png,457.08542713567834,476.38190954773864,82.01005025125625,22.9145728643216,0.02955
254,file_eeb26fbe9bd1b530,asset_4120ea124fd73858,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check2_20260605_103009.png,ads2\assets\3_reference_screens\manual_check2_20260605_103009.png,14.472361809045225,406.43216080402004,108.54271356783919,36.180904522613105,0.01887
203,file_f18bc550dcd0d70a,asset_76a00d0efc67ebcb,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_052002.png,ads2\assets\3_reference_screens\ad_issue_20260606_052002.png,26.532663316582912,24.120603015075375,34.97487437185929,36.18090452261306,0.21698
2,file_f99664a5e6236dbb,asset_c67e75b253bc5f61,D:\Projects\adb_vl\ads2\assets\2_communication\manual_capture_20260606_203646.png,ads2\assets\2_communication\manual_capture_20260606_203646.png,30.275952693823918,23.968462549277266,69.38239159001313,17.660972404730618,0.05714
185,file_fcc2dd3c9616f0e9,asset_1e1d8fffca1a6dfb,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_042257.png,ads2\assets\3_reference_screens\ad_issue_20260606_042257.png,27.752956636005255,23.968462549277266,128.67279894875165,17.660972404730618,0.17025
