source_screen,source_session,candidate_count,has_close,top1_true_label,top1_p_close,top1_predicted_close,would_click,top1_correct_for_positive_screen,positive_screen_miss_or_abstain,correct_abstain_on_negative_screen,false_click_on_negative_screen,top1_image_path,top1_bbox,top1_geometry_score
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000446_score_0.912_x45_y215_w17_h16_log__20260711_154545_35900_kingdom_vault__000006_20260711_154555_after_tap_80_104.png.png,20260711_154545_35900,1,0,not_close,0.005297,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00059_not_close.png,"45,48,17,16",0.912
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000809_score_0.912_x118_y312_w16_h17_log__20260711_154545_35900_kingdom_vault__000001_20260711_154547_before_swipe_86_430_86_130_420.png.png,20260711_154545_35900,1,0,not_close,0.000000,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00062_not_close.png,"48,48,16,17",0.912
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000972_score_0.909_x118_y246_w16_h17_log__20260711_154545_35900_kingdom_vault__000017_20260711_154812_before_swipe_86_130_86_430_420.png.png,20260711_154545_35900,1,0,not_close,0.000000,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00066_not_close.png,"48,48,16,17",0.909
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000975_score_0.909_x46_y126_w16_h17_log__20260711_154545_35900_kingdom_vault__000003_20260711_154551_before_swipe_86_130_86_430_420.png.png,20260711_154545_35900,1,0,not_close,0.000002,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00069_not_close.png,"46,48,16,17",0.909
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001032_score_0.907_x549_y486_w16_h17_log__20260711_110821_25824_afk_20260711_110759_tiger_每日任務_task__000040_20260711_110945_before_tap_575_419.png.png,20260711_110821_25824,1,0,not_close,0.000148,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00076_not_close.png,"48,48,16,17",0.907
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001044_score_0.906_x461_y404_w15_h15_log__20260711_110821_25824_afk_20260711_110759_tiger_每日任務_task__000049_20260711_111013_after_tap_615_460.png.png,20260711_110821_25824,1,0,not_close,0.006480,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00084_not_close.png,"48,48,15,15",0.906
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001045_score_0.906_x461_y404_w15_h15_log__20260711_110821_25824_afk_20260711_110759_tiger_每日任務_task__000050_20260711_111016_before_tap_80_500.png.png,20260711_110821_25824,1,0,not_close,0.009208,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00085_not_close.png,"48,48,15,15",0.906
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001053_score_0.905_x817_y316_w20_h20_log__20260711_110821_25824_afk_20260711_110759_tiger_每日任務_task__000194_20260711_111508_before_tap_478_150.png.png,20260711_110821_25824,1,0,not_close,0.000177,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00230_not_close.png,"48,48,20,20",0.856
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001056_score_0.905_x329_y452_w14_h14_log__20260711_110821_25824_afk_20260711_110759_tiger_每日任務_task__000335_20260711_111855_after_swipe_360_460_360_180_900.png.png,20260711_110821_25824,1,0,not_close,0.000032,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00087_not_close.png,"48,48,14,14",0.905
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001057_score_0.905_x395_y422_w14_h13_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000011_20260711_112016_after_swipe_455_430_455_170_520.png.png,20260711_111953_39056,1,0,not_close,0.145733,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00088_not_close.png,"48,48,14,13",0.905
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001576_score_0.900_x45_y125_w17_h16_log__20260711_154545_35900_kingdom_vault__000016_20260711_154810_after_swipe_86_430_86_130_420.png.png,20260711_154545_35900,1,0,not_close,0.010511,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00094_not_close.png,"45,48,17,16",0.9
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001594_score_0.898_x82_y312_w49_h52_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000029_20260711_112049_before_tap_913_288.png.png,20260711_111953_39056,1,0,not_close,0.000011,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00194_not_close.png,"133,49,12,13",0.866
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001600_score_0.898_x472_y261_w18_h18_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000048_20260711_112136_after_tap_368_478.png.png,20260711_111953_39056,1,0,not_close,0.000000,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00100_not_close.png,"48,48,18,18",0.898
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001720_score_0.893_x424_y265_w23_h23_log__tiger_廣告探寶鏟_task_fail_stuck_static__000036_20260711_014904_after_tap_301_350.png.png,20260711_014904_after,1,0,not_close,0.000182,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00189_not_close.png,"48,48,23,23",0.868
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001989_score_0.890_x45_y120_w17_h17_log__20260711_154545_35900_kingdom_vault__000002_20260711_154549_after_swipe_86_430_86_130_420.png.png,20260711_154545_35900,1,0,not_close,0.001017,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00130_not_close.png,"45,48,17,17",0.89
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001996_score_0.890_x118_y240_w16_h17_log__20260711_154545_35900_kingdom_vault__000002_20260711_154549_after_swipe_86_430_86_130_420.png.png,20260711_154545_35900,1,0,not_close,0.000000,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00135_not_close.png,"48,48,16,17",0.89
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002548_score_0.886_x472_y261_w18_h18_log__tiger_廣告探寶鏟_task_fail_stuck_static__000022_20260711_014423_after_tap_301_350.png.png,20260711_014423_after,1,0,not_close,0.000000,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00149_not_close.png,"48,48,18,18",0.886
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002608_score_0.884_x395_y131_w14_h14_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000017_20260711_112026_after_swipe_455_430_455_170_520.png.png,20260711_111953_39056,2,0,not_close,0.017759,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00120_not_close.png,"33,48,14,14",0.893
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002621_score_0.883_x80_y312_w51_h52_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000028_20260711_112043_after_tap_809_65.png.png,20260711_111953_39056,1,0,not_close,0.000011,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00202_not_close.png,"135,49,12,13",0.866
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002636_score_0.881_x395_y131_w14_h13_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000019_20260711_112030_abyss_rental_scan_01.png.png,20260711_111953_39056,1,0,not_close,0.001385,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00156_not_close.png,"48,48,14,13",0.881
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002656_score_0.878_x750_y282_w16_h17_log__20260711_114715_58348_afk_20260711_114151_14_高階競技場_route_enter__000006_20260711_114724_after_tap_712_290.png.png,20260711_114715_58348,1,0,not_close,0.267044,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00232_not_close.png,"48,48,16,17",0.853
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002796_score_0.874_x285_y384_w12_h13_log__20260711_085410_10484_afk_20260711_083942_14_每日任務_route_exit__000003_20260711_085414_before_tap_544_493.png.png,20260711_085410_10484,1,0,not_close,0.001080,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00163_not_close.png,"48,48,12,13",0.874
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003297_score_0.865_x562_y513_w16_h17_log__20260711_081443_41084_afk_20260711_081428_311_廣告探寶鏟_task__000010_20260711_081659_after_tap_442_109.png.png,20260711_081443_41084,1,0,not_close,0.005603,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00208_not_close.png,"48,48,16,17",0.865
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003338_score_0.864_x63_y275_w17_h16_log__20260711_154545_35900_kingdom_vault__000008_20260711_154559_after_tap_736_290.png.png,20260711_154545_35900,1,0,not_close,0.000023,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00213_not_close.png,"48,48,17,16",0.864
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003339_score_0.864_x63_y275_w17_h16_log__20260711_154545_35900_kingdom_vault__000007_20260711_154557_before_tap_736_290.png.png,20260711_154545_35900,1,0,not_close,0.000023,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00215_not_close.png,"48,48,17,16",0.864
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003340_score_0.864_x63_y275_w17_h16_log__20260711_154545_35900_kingdom_vault__000011_20260711_154759_before_tap_425_289.png.png,20260711_154545_35900,1,0,not_close,0.000023,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00216_not_close.png,"48,48,17,16",0.864
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003341_score_0.864_x63_y275_w17_h16_log__20260711_154545_35900_kingdom_vault__000009_20260711_154718_before_tap_736_290.png.png,20260711_154545_35900,1,0,not_close,0.000023,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00217_not_close.png,"48,48,17,16",0.864
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003342_score_0.864_x63_y275_w17_h16_log__20260711_154545_35900_kingdom_vault__000012_20260711_154801_after_tap_425_289.png.png,20260711_154545_35900,1,0,not_close,0.000023,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00219_not_close.png,"48,48,17,16",0.864
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003343_score_0.864_x63_y275_w17_h16_log__20260711_154545_35900_kingdom_vault__000010_20260711_154719_after_tap_736_290.png.png,20260711_154545_35900,1,0,not_close,0.000023,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00218_not_close.png,"48,48,17,16",0.864
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003344_score_0.864_x63_y275_w17_h16_log__20260711_154545_35900_kingdom_vault__000015_20260711_154808_before_swipe_86_430_86_130_420.png.png,20260711_154545_35900,1,0,not_close,0.000023,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00214_not_close.png,"48,48,17,16",0.864
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003345_score_0.864_x63_y275_w17_h16_log__20260711_154545_35900_kingdom_vault__000014_20260711_154805_after_tap_495_170.png.png,20260711_154545_35900,1,0,not_close,0.000023,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00220_not_close.png,"48,48,17,16",0.864
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003347_score_0.863_x471_y269_w23_h19_log__20260711_012512_50192_afk_20260711_011942_14_廣告探寶鏟_route_enter_fail_returncode_1__000007_20260711_012527_before_tap_916_352.png.png,20260711_012512_50192,1,0,not_close,0.000165,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00203_not_close.png,"80,16,17,16",0.866
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003350_score_0.863_x330_y478_w13_h14_log__20260711_110821_25824_afk_20260711_110759_tiger_每日任務_task__000329_20260711_111843_after_swipe_360_430_360_230_700.png.png,20260711_110821_25824,1,0,not_close,0.010560,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00221_not_close.png,"48,48,13,14",0.863
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\review\close\000042_score_0.978_x916_y25_w22_h22_log__20260711_114928_30096_afk_20260711_114738_14_廣告時間沙漏_task__000014_20260711_115034_after_tap_301_350.png.png,20260711_114928_30096,1,1,close,0.716335,1,1,1,0,0,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00001_close.png,,
