candidate_id,crop_path,context_crop_path,parent_instance_id,parent_content_id,parent_path,parent_relative_path,bbox_id,bbox,bbox_x,bbox_y,bbox_w,bbox_h,screen_state,bbox_label,bbox_class,source_session,proposal_source,weak_label,review_status
rb_000011,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000011.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000011_context_1_5x.png,file_2ee23ae8fe9fb845,asset_0df138cceee42d63,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085103_455\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085103_455\pre_click.png,405,"[907.9069767441861, 16.372093023255815, 38.697674418604606, 37.20930232558139]",907.907,16.372,38.698,37.209,actionable,positive,action_target,ads2_click_success_20260718_085103_455,close_template,weak_action_target,pending_visual_family_review
rb_000012,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000012.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000012_context_1_5x.png,file_e9f738737fd54164,asset_40dba9d42050a660,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085108_150\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085108_150\pre_click.png,377,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721,actionable,positive,action_target,ads2_click_success_20260718_085108_150,got_template,weak_action_target,pending_visual_family_review
rb_000013,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000013.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000013_context_1_5x.png,file_a38c48abbc580962,asset_866a5672b0fbfcde,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085114_247\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085114_247\pre_click.png,495,"[413.7674418604651, 351.25581395348837, 86.32558139534882, 29.767441860465112]",413.767,351.256,86.326,29.767,actionable,positive,action_target,ads2_click_success_20260718_085114_247,free_ad_template,weak_action_target,pending_visual_family_review
rb_000014,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000014.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000014_context_1_5x.png,file_a38c48abbc580962,asset_866a5672b0fbfcde,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085114_247\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085114_247\pre_click.png,496,"[555.1627906976744, 352.74418604651163, 80.37209302325584, 26.790697674418595]",555.163,352.744,80.372,26.791,actionable,positive,action_target,ads2_click_success_20260718_085114_247,free_ad_template,weak_action_target,pending_visual_family_review
rb_000015,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000015.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000015_context_1_5x.png,file_a38c48abbc580962,asset_866a5672b0fbfcde,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085114_247\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085114_247\pre_click.png,497,"[693.5813953488372, 349.7674418604651, 83.34883720930236, 31.25581395348837]",693.581,349.767,83.349,31.256,actionable,positive,action_target,ads2_click_success_20260718_085114_247,free_ad_template,weak_action_target,pending_visual_family_review
rb_000016,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000016.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000016_context_1_5x.png,file_17701a062d36f771,asset_ec83c2c1ebe46b39,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085131_891\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085131_891\pre_click.png,408,"[907.9069767441861, 16.372093023255815, 38.697674418604606, 37.20930232558139]",907.907,16.372,38.698,37.209,actionable,positive,action_target,ads2_click_success_20260718_085131_891,close_template,weak_action_target,pending_visual_family_review
rb_000017,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000017.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000017_context_1_5x.png,file_2331f03018ffb667,asset_2bb3ab150b2c17f7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085136_565\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085136_565\pre_click.png,364,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721,actionable,positive,action_target,ads2_click_success_20260718_085136_565,got_template,weak_action_target,pending_visual_family_review
rb_000018,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000018.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000018_context_1_5x.png,file_ce136e80c7a4a03b,asset_bc10d756a9a35133,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085142_972\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085142_972\pre_click.png,441,"[692.0930232558139, 348.27906976744185, 81.8604651162791, 32.74418604651163]",692.093,348.279,81.860,32.744,actionable,positive,action_target,ads2_click_success_20260718_085142_972,free_ad_template,weak_action_target,pending_visual_family_review
rb_000019,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000019.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000019_context_1_5x.png,file_ce136e80c7a4a03b,asset_bc10d756a9a35133,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085142_972\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085142_972\pre_click.png,442,"[558.1395348837209, 349.7674418604651, 74.41860465116281, 29.767441860465112]",558.140,349.767,74.419,29.767,actionable,positive,action_target,ads2_click_success_20260718_085142_972,free_ad_template,weak_action_target,pending_visual_family_review
rb_000020,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000020.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000020_context_1_5x.png,file_7898ceb77f7b53fe,asset_a4f70e645255b736,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085200_606\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085200_606\pre_click.png,398,"[903.4418604651163, 17.86046511627907, 41.67441860465112, 32.74418604651163]",903.442,17.860,41.674,32.744,actionable,positive,action_target,ads2_click_success_20260718_085200_606,close_template,weak_action_target,pending_visual_family_review
rb_000021,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000021.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000021_context_1_5x.png,file_31d3607b1f791aa3,asset_184fc9696695ed9d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085205_267\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085205_267\pre_click.png,358,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721,actionable,positive,action_target,ads2_click_success_20260718_085205_267,got_template,weak_action_target,pending_visual_family_review
rb_000022,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000022.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000022_context_1_5x.png,file_3bf5dc03ed9523fe,asset_643995342e434bf3,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085211_732\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085211_732\pre_click.png,427,"[692.0930232558139, 348.27906976744185, 81.8604651162791, 32.74418604651163]",692.093,348.279,81.860,32.744,actionable,positive,action_target,ads2_click_success_20260718_085211_732,free_ad_template,weak_action_target,pending_visual_family_review
rb_000023,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000023.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000023_context_1_5x.png,file_257fe523aaf5236a,asset_0df138cceee42d63,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085229_340\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085229_340\pre_click.png,406,"[907.9069767441861, 16.372093023255815, 38.697674418604606, 37.20930232558139]",907.907,16.372,38.698,37.209,actionable,positive,action_target,ads2_click_success_20260718_085229_340,close_template,weak_action_target,pending_visual_family_review
rb_000024,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000024.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000024_context_1_5x.png,file_31c6dff008c6bb23,asset_097a4a7e35bdc8ee,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085234_000\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085234_000\pre_click.png,359,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721,actionable,positive,action_target,ads2_click_success_20260718_085234_000,got_template,weak_action_target,pending_visual_family_review
rb_000025,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000025.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000025_context_1_5x.png,file_2a5e82f1e41448c4,asset_1fa44ff49fff3e1f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085240_431\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085240_431\pre_click.png,428,"[692.0930232558139, 348.27906976744185, 81.8604651162791, 32.74418604651163]",692.093,348.279,81.860,32.744,actionable,positive,action_target,ads2_click_success_20260718_085240_431,free_ad_template,weak_action_target,pending_visual_family_review
rb_000026,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000026.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000026_context_1_5x.png,file_e3e00140adbfb7e8,asset_a4f70e645255b736,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085258_029\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085258_029\pre_click.png,399,"[903.4418604651163, 17.86046511627907, 41.67441860465112, 32.74418604651163]",903.442,17.860,41.674,32.744,actionable,positive,action_target,ads2_click_success_20260718_085258_029,close_template,weak_action_target,pending_visual_family_review
rb_000027,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000027.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000027_context_1_5x.png,file_95ac70506f25773f,asset_014ab628e18c4c01,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085302_739\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085302_739\pre_click.png,356,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721,actionable,positive,action_target,ads2_click_success_20260718_085302_739,got_template,weak_action_target,pending_visual_family_review
rb_000028,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000028.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000028_context_1_5x.png,file_ac4db561d708b23f,asset_097638c34948d535,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093030_932\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093030_932\pre_click.png,487,"[413.7674418604651, 351.25581395348837, 86.32558139534882, 29.767441860465112]",413.767,351.256,86.326,29.767,actionable,positive,action_target,ads2_click_success_20260718_093030_932,free_ad_template,weak_action_target,pending_visual_family_review
rb_000029,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000029.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000029_context_1_5x.png,file_ac4db561d708b23f,asset_097638c34948d535,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093030_932\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093030_932\pre_click.png,488,"[555.1627906976744, 352.74418604651163, 80.37209302325584, 26.790697674418595]",555.163,352.744,80.372,26.791,actionable,positive,action_target,ads2_click_success_20260718_093030_932,free_ad_template,weak_action_target,pending_visual_family_review
rb_000030,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000030.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000030_context_1_5x.png,file_ac4db561d708b23f,asset_097638c34948d535,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093030_932\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093030_932\pre_click.png,489,"[693.5813953488372, 349.7674418604651, 83.34883720930236, 31.25581395348837]",693.581,349.767,83.349,31.256,actionable,positive,action_target,ads2_click_success_20260718_093030_932,free_ad_template,weak_action_target,pending_visual_family_review
rb_000031,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000031.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000031_context_1_5x.png,file_ac4db561d708b23f,asset_097638c34948d535,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093030_932\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093030_932\pre_click.png,490,"[832.0, 351.25581395348837, 86.32558139534888, 29.767441860465112]",832.000,351.256,86.326,29.767,actionable,positive,action_target,ads2_click_success_20260718_093030_932,free_ad_template,weak_action_target,pending_visual_family_review
rb_000032,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000032.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000032_context_1_5x.png,file_da90c5d798c0ce8d,asset_f5bbb90ad870ee0e,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093048_823\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093048_823\pre_click.png,551,"[903.4418604651163, 17.86046511627907, 41.67441860465112, 35.72093023255813]",903.442,17.860,41.674,35.721,actionable,positive,action_target,ads2_click_success_20260718_093048_823,close_template,weak_action_target,pending_visual_family_review
rb_000033,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000033.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000033_context_1_5x.png,file_08b2ef9c872ccb12,asset_e389f72eb8ee6040,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093053_539\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093053_539\pre_click.png,382,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721,actionable,positive,action_target,ads2_click_success_20260718_093053_539,got_template,weak_action_target,pending_visual_family_review
rb_000034,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000034.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000034_context_1_5x.png,file_54f8ea80cc90182d,asset_62806bba2098a21d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093059_764\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093059_764\pre_click.png,491,"[413.7674418604651, 351.25581395348837, 86.32558139534882, 29.767441860465112]",413.767,351.256,86.326,29.767,actionable,positive,action_target,ads2_click_success_20260718_093059_764,free_ad_template,weak_action_target,pending_visual_family_review
rb_000035,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000035.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000035_context_1_5x.png,file_54f8ea80cc90182d,asset_62806bba2098a21d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093059_764\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093059_764\pre_click.png,492,"[555.1627906976744, 352.74418604651163, 80.37209302325584, 26.790697674418595]",555.163,352.744,80.372,26.791,actionable,positive,action_target,ads2_click_success_20260718_093059_764,free_ad_template,weak_action_target,pending_visual_family_review
rb_000036,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000036.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000036_context_1_5x.png,file_54f8ea80cc90182d,asset_62806bba2098a21d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093059_764\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093059_764\pre_click.png,493,"[693.5813953488372, 349.7674418604651, 83.34883720930236, 31.25581395348837]",693.581,349.767,83.349,31.256,actionable,positive,action_target,ads2_click_success_20260718_093059_764,free_ad_template,weak_action_target,pending_visual_family_review
rb_000037,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000037.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000037_context_1_5x.png,file_54f8ea80cc90182d,asset_62806bba2098a21d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093059_764\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093059_764\pre_click.png,494,"[832.0, 351.25581395348837, 86.32558139534888, 29.767441860465112]",832.000,351.256,86.326,29.767,actionable,positive,action_target,ads2_click_success_20260718_093059_764,free_ad_template,weak_action_target,pending_visual_family_review
rb_000038,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000038.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000038_context_1_5x.png,file_521f6b69e6174454,asset_e01fefad9cdb2ffd,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093117_690\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093117_690\pre_click.png,477,"[906.4186046511628, 11.906976744186046, 38.697674418604606, 40.18604651162791]",906.419,11.907,38.698,40.186,actionable,positive,action_target,ads2_click_success_20260718_093117_690,close_template,weak_action_target,pending_visual_family_review
rb_000039,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000039.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\context_1_5x\rb_000039_context_1_5x.png,file_42c147ccb223f75b,asset_6bd9b14cefddc57a,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093122_460\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093122_460\pre_click.png,372,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721,actionable,positive,action_target,ads2_click_success_20260718_093122_460,got_template,weak_action_target,pending_visual_family_review
