family,score,true_label,families,instance_id,content_id,image_path,original_path,relative_path,source_root,best_reference_instance_id,best_reference_content_id
next,0.4386385977268219,0,arrow,file_50c793b7bc956a13,asset_c67d1ef1a4afa50d,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00016_arrow_asset_c67d1ef1a4afa50d.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_1.png,ads2\assets\1_templates\close_icons\close_1.png,ads2\assets\1_templates,file_8adc86c006864b12,asset_8829832efa233731
next,0.6638089418411255,0,arrow,file_13eecab8cd7c9374,asset_5b3fbaac886e6b1c,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00017_arrow_asset_5b3fbaac886e6b1c.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_10.png,ads2\assets\1_templates\close_icons\close_10.png,ads2\assets\1_templates,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.8191066980361938,0,arrow,file_910f6d13ad48178b,asset_814457f65714bfe8,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00018_arrow_asset_814457f65714bfe8.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_11.png,ads2\assets\1_templates\close_icons\close_11.png,ads2\assets\1_templates,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.5561729669570923,0,x_mark,file_88b1cc8a3de93123,asset_44aa502360ac075b,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00019_x_mark_asset_44aa502360ac075b.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_12.png,ads2\assets\1_templates\close_icons\close_12.png,ads2\assets\1_templates,file_1cb77f3034b09b56,asset_ef6efb79aed47f4a
next,0.6937848925590515,0,arrow,file_a5a5bd5ba2f1d724,asset_781a510f3a857316,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00020_arrow_asset_781a510f3a857316.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_13.png,ads2\assets\1_templates\close_icons\close_13.png,ads2\assets\1_templates,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.4001123607158661,0,x_mark,file_e01dd7c029653e86,asset_7513f11f0e141a8c,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00021_x_mark_asset_7513f11f0e141a8c.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_14.png,ads2\assets\1_templates\close_icons\close_14.png,ads2\assets\1_templates,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.8107215166091919,0,arrow,file_4bf9c732ffcf4bd7,asset_b7e64faadd9ca7c4,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00022_arrow_asset_b7e64faadd9ca7c4.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_15.png,ads2\assets\1_templates\close_icons\close_15.png,ads2\assets\1_templates,file_144f33590c886b45,asset_acdbf97adac6c560
next,0.519270658493042,0,arrow,file_f1c7f92038128586,asset_5d7e57a62103e2c1,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00023_arrow_asset_5d7e57a62103e2c1.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_16.png,ads2\assets\1_templates\close_icons\close_16.png,ads2\assets\1_templates,file_1cb77f3034b09b56,asset_ef6efb79aed47f4a
next,0.46763086318969727,0,x_mark,file_c6293287feb9bff3,asset_9fdb4db2e3fe6848,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00024_x_mark_asset_9fdb4db2e3fe6848.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_17.png,ads2\assets\1_templates\close_icons\close_17.png,ads2\assets\1_templates,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.6311941742897034,0,arrow,file_54f5287c84fc7e1d,asset_db80ab2f7ad7e606,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00025_arrow_asset_db80ab2f7ad7e606.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_18.png,ads2\assets\1_templates\close_icons\close_18.png,ads2\assets\1_templates,file_1cb77f3034b09b56,asset_ef6efb79aed47f4a
next,0.6348531246185303,0,arrow,file_a195dd7ba6135547,asset_e3aa0c73c537c671,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00026_arrow_asset_e3aa0c73c537c671.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_19.png,ads2\assets\1_templates\close_icons\close_19.png,ads2\assets\1_templates,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.6206560730934143,0,x_mark,file_e16e35dc922172f8,asset_565f2f8c61c441ed,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00027_x_mark_asset_565f2f8c61c441ed.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_2.png,ads2\assets\1_templates\close_icons\close_2.png,ads2\assets\1_templates,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.7435784935951233,0,arrow,file_2200224e47c6acf2,asset_fe436527d7d5643c,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00028_arrow_asset_fe436527d7d5643c.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_20.png,ads2\assets\1_templates\close_icons\close_20.png,ads2\assets\1_templates,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.6068408489227295,0,arrow,file_857e5225a2b06af8,asset_927b02d71a0d5e87,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00029_arrow_asset_927b02d71a0d5e87.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_21.png,ads2\assets\1_templates\close_icons\close_21.png,ads2\assets\1_templates,file_8adc86c006864b12,asset_8829832efa233731
next,0.4320930242538452,0,arrow,file_d109bb027585db3a,asset_384d89598f4f57fc,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00030_arrow_asset_384d89598f4f57fc.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_22.png,ads2\assets\1_templates\close_icons\close_22.png,ads2\assets\1_templates,file_8adc86c006864b12,asset_8829832efa233731
next,0.6513618230819702,0,arrow,file_abf6a9593a794d4f,asset_0f7f87e6da29ae62,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00031_arrow_asset_0f7f87e6da29ae62.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_23.png,ads2\assets\1_templates\close_icons\close_23.png,ads2\assets\1_templates,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.5815082788467407,0,x_mark,file_4a39bc8220b54bcf,asset_0adb2ecfead6543b,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00032_x_mark_asset_0adb2ecfead6543b.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_24.png,ads2\assets\1_templates\close_icons\close_24.png,ads2\assets\1_templates,file_1cb77f3034b09b56,asset_ef6efb79aed47f4a
next,0.42335864901542664,0,x_mark,file_acc7870ed969732e,asset_d9b4a93cc253ae66,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00033_x_mark_asset_d9b4a93cc253ae66.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_25.png,ads2\assets\1_templates\close_icons\close_25.png,ads2\assets\1_templates,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.5625182390213013,0,arrow,file_2aafaa2342e7ff6d,asset_649d289a08c9fe33,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00034_arrow_asset_649d289a08c9fe33.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_3.png,ads2\assets\1_templates\close_icons\close_3.png,ads2\assets\1_templates,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.6833199262619019,0,arrow,file_d4c87444e5015593,asset_00f02ef77adb18c4,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00035_arrow_asset_00f02ef77adb18c4.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_4.png,ads2\assets\1_templates\close_icons\close_4.png,ads2\assets\1_templates,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.7080019116401672,0,arrow,file_cd80a32dc3ce69d3,asset_59b134576fd486a2,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00036_arrow_asset_59b134576fd486a2.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_5.png,ads2\assets\1_templates\close_icons\close_5.png,ads2\assets\1_templates,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.8678070306777954,1,next,file_144f33590c886b45,asset_acdbf97adac6c560,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00037_next_asset_acdbf97adac6c560.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_6.png,ads2\assets\1_templates\close_icons\close_6.png,ads2\assets\1_templates,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.6164810657501221,0,x_mark,file_53c205606c848750,asset_38da3057c3705cb4,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00038_x_mark_asset_38da3057c3705cb4.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_7.png,ads2\assets\1_templates\close_icons\close_7.png,ads2\assets\1_templates,file_1cb77f3034b09b56,asset_ef6efb79aed47f4a
next,0.5404560565948486,0,arrow,file_af0af020e1d87e2e,asset_071ca7bff74e053c,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00039_arrow_asset_071ca7bff74e053c.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_8.png,ads2\assets\1_templates\close_icons\close_8.png,ads2\assets\1_templates,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.5299520492553711,0,arrow,file_55b41688a921e7a4,asset_f54277695108c8b6,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00040_arrow_asset_f54277695108c8b6.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_9.png,ads2\assets\1_templates\close_icons\close_9.png,ads2\assets\1_templates,file_1cb77f3034b09b56,asset_ef6efb79aed47f4a
next,0.5127180814743042,0,arrow,file_c88fffda1bde6376,asset_fc192034daaaf1b7,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00041_arrow_asset_fc192034daaaf1b7.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_back_gp.png,ads2\assets\1_templates\close_icons\close_back_gp.png,ads2\assets\1_templates,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.799864649772644,0,google_play,file_bde160b4ff62fd23,asset_14abfab802adf40c,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00042_google_play_asset_14abfab802adf40c.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_skip_gp.png,ads2\assets\1_templates\close_icons\close_skip_gp.png,ads2\assets\1_templates,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.8577961921691895,0,google_play,file_e43f95fcbeed911e,asset_bc5f8a22689dda23,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_skip_gp2.png,ads2\assets\1_templates\close_icons\close_skip_gp2.png,ads2\assets\1_templates,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.8385779857635498,0,google_play,file_85f3c0bdc5e04e1d,asset_5d48c64cdd081609,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00044_google_play_asset_5d48c64cdd081609.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_skip_gp3.png,ads2\assets\1_templates\close_icons\close_skip_gp3.png,ads2\assets\1_templates,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.9112450480461121,1,next,file_1cb77f3034b09b56,asset_ef6efb79aed47f4a,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00045_next_asset_ef6efb79aed47f4a.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_skip_next.png,ads2\assets\1_templates\close_icons\close_skip_next.png,ads2\assets\1_templates,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.9112450480461121,1,next,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00046_next_asset_6e9c3a68167cfe89.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_skip_next2.png,ads2\assets\1_templates\close_icons\close_skip_next2.png,ads2\assets\1_templates,file_1cb77f3034b09b56,asset_ef6efb79aed47f4a
next,0.6356194615364075,0,x_mark,file_7a30ab4de7eb758c,asset_b2c26a493402602b,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00047_x_mark_asset_b2c26a493402602b.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_x_end.png,ads2\assets\1_templates\close_icons\close_x_end.png,ads2\assets\1_templates,file_1cb77f3034b09b56,asset_ef6efb79aed47f4a
next,0.4400686025619507,0,x_mark,file_7b6a90286e8fac3a,asset_f23d35799ad854e5,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00048_x_mark_asset_f23d35799ad854e5.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_x_end2.png,ads2\assets\1_templates\close_icons\close_x_end2.png,ads2\assets\1_templates,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.5250117778778076,0,x_mark,file_91bbfc8a9546e898,asset_702ce9c110ac8383,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00049_x_mark_asset_702ce9c110ac8383.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_x_gp.png,ads2\assets\1_templates\close_icons\close_x_gp.png,ads2\assets\1_templates,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.5041987895965576,0,x_mark,file_3dbd94023a2aefb9,asset_ae17f2d94d0c0ab9,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00050_x_mark_asset_ae17f2d94d0c0ab9.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_x_gp2.png,ads2\assets\1_templates\close_icons\close_x_gp2.png,ads2\assets\1_templates,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.38523367047309875,0,x_mark,file_0da1190477d9a899,asset_720686941c854cbf,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00051_x_mark_asset_720686941c854cbf.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_x_left.png,ads2\assets\1_templates\close_icons\close_x_left.png,ads2\assets\1_templates,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.49675047397613525,0,x_mark,file_d69076ccf60a2327,asset_172ddc86ac086eee,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00052_x_mark_asset_172ddc86ac086eee.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_x_momo.png,ads2\assets\1_templates\close_icons\close_x_momo.png,ads2\assets\1_templates,file_8aa403fa0a5d2da9,asset_6e9c3a68167cfe89
next,0.7905925512313843,0,x_mark,file_c590ebbfe9db64ca,asset_6802a78b1f5efa66,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00053_x_mark_asset_6802a78b1f5efa66.png,D:\Projects\adb_vl\ads2\assets\1_templates\close_icons\close_x_valor.png,ads2\assets\1_templates\close_icons\close_x_valor.png,ads2\assets\1_templates,file_9d15a57210e6aeca,asset_e4368f59b3fb23a5
next,0.7553582787513733,0,free,file_ac306bdc17a9bfa0,asset_2af1b7045f897a9e,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00054_free_asset_2af1b7045f897a9e.png,D:\Projects\adb_vl\ads2\assets\1_templates\free_ad_icons\close_26.png,ads2\assets\1_templates\free_ad_icons\close_26.png,ads2\assets\1_templates,file_8adc86c006864b12,asset_8829832efa233731
next,0.6471254825592041,0,play_triangle,file_b4be82e5125f9663,asset_48f6dabf3e612bc9,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00055_play_triangle_asset_48f6dabf3e612bc9.png,D:\Projects\adb_vl\ads2\assets\1_templates\free_ad_icons\free_ad_1.png,ads2\assets\1_templates\free_ad_icons\free_ad_1.png,ads2\assets\1_templates,file_144f33590c886b45,asset_acdbf97adac6c560
next,0.8017125129699707,0,free,file_5e0324fe7516c5f3,asset_52da1398bb93a963,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00056_free_asset_52da1398bb93a963.png,D:\Projects\adb_vl\ads2\assets\1_templates\free_ad_icons\free_ad_2.png,ads2\assets\1_templates\free_ad_icons\free_ad_2.png,ads2\assets\1_templates,file_8adc86c006864b12,asset_8829832efa233731
next,0.7135359048843384,0,free,file_761ee5c898e32ec0,asset_60d2812156135339,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00057_free_asset_60d2812156135339.png,D:\Projects\adb_vl\ads2\assets\1_templates\free_ad_icons\free_ad_3.png,ads2\assets\1_templates\free_ad_icons\free_ad_3.png,ads2\assets\1_templates,file_8adc86c006864b12,asset_8829832efa233731
next,0.5621243715286255,0,play_triangle,file_1bc799289cb34fdb,asset_5c6d076a9a21278e,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00058_play_triangle_asset_5c6d076a9a21278e.png,D:\Projects\adb_vl\ads2\assets\1_templates\free_ad_icons\free_ad_9.png,ads2\assets\1_templates\free_ad_icons\free_ad_9.png,ads2\assets\1_templates,file_1cb77f3034b09b56,asset_ef6efb79aed47f4a
next,0.33776700496673584,0,play_triangle,file_ed1467fb03b0b8ba,asset_d8a2f9660c5625b5,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00059_play_triangle_asset_d8a2f9660c5625b5.png,D:\Projects\adb_vl\ads2\assets\1_templates\free_ad_icons\播放.png,ads2\assets\1_templates\free_ad_icons\播放.png,ads2\assets\1_templates,file_bf38f78053afa077,asset_6bf76d3fd5c9b55e
next,0.8165758848190308,0,got,file_ec6a1f4e95a8737e,asset_58ed244c7878bcd7,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00060_got_asset_58ed244c7878bcd7.png,D:\Projects\adb_vl\ads2\assets\1_templates\got_icons\got2.png,ads2\assets\1_templates\got_icons\got2.png,ads2\assets\1_templates,file_8adc86c006864b12,asset_8829832efa233731
next,0.7753086686134338,0,got,file_b45e660a5a2b7d8d,asset_0d4b215867996981,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00061_got_asset_0d4b215867996981.png,D:\Projects\adb_vl\ads2\assets\1_templates\got_icons\got_1.png,ads2\assets\1_templates\got_icons\got_1.png,ads2\assets\1_templates,file_144f33590c886b45,asset_acdbf97adac6c560
next,0.8465842008590698,0,got,file_6f7c7aba74ab1f28,asset_0cf037e096857467,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00062_got_asset_0cf037e096857467.png,D:\Projects\adb_vl\ads2\assets\1_templates\got_icons\got_3.png,ads2\assets\1_templates\got_icons\got_3.png,ads2\assets\1_templates,file_8adc86c006864b12,asset_8829832efa233731
