instance_id,content_id,relative_path,event_id,review_reasons,proposal_source,template_name,expected_family,expected_p,top_family,top_p,suggestion_family,bbox_crop
file_6a637dffbe23f3a5,asset_fac9e420afb5975f,vision_platform\ads\runtime_collection\click_success\click_success_20260723_082406_958\crops\bbox.png,20260723_082406_958,,free_ad_template,close_26.png,free,0.9984451532363892,free,0.9984451532363892,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_082406_958\crops\bbox.png
file_db6a4c1ceee1f1c9,asset_13acf9a7cca0ad2b,vision_platform\ads\runtime_collection\click_success\click_success_20260723_082424_745\crops\bbox.png,20260723_082424_745,,close_template,close_2.png,x_mark,0.9965652624766032,x_mark,0.9965652624766032,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_082424_745\crops\bbox.png
file_b5323042336024cb,asset_fe5a4f10a3f01d95,vision_platform\ads\runtime_collection\click_success\click_success_20260723_082429_706\crops\bbox.png,20260723_082429_706,,got_template,got2.png,got,0.9648851752281189,got,0.9648851752281189,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_082429_706\crops\bbox.png
file_7dafba8e361c88f0,asset_83b91869426baa8c,vision_platform\ads\runtime_collection\click_success\click_success_20260723_090735_112\crops\bbox.png,20260723_090735_112,,free_ad_template,close_26.png,free,0.9950855573018392,free,0.9950855573018392,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_090735_112\crops\bbox.png
file_b46f2a2c99d2b337,asset_832132c2ffadb08a,vision_platform\ads\runtime_collection\click_success\click_success_20260723_090752_852\crops\bbox.png,20260723_090752_852,,close_template,close_2.png,x_mark,0.8394123713175455,x_mark,0.8394123713175455,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_090752_852\crops\bbox.png
file_3958efaa576eeeac,asset_7525fd72f94fa714,vision_platform\ads\runtime_collection\click_success\click_success_20260723_090757_769\crops\bbox.png,20260723_090757_769,,got_template,got2.png,got,0.9899254441261292,got,0.9899254441261292,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_090757_769\crops\bbox.png
file_24fc47573ec02086,asset_83b91869426baa8c,vision_platform\ads\runtime_collection\click_success\click_success_20260723_090804_102\crops\bbox.png,20260723_090804_102,,free_ad_template,close_26.png,free,0.9950855573018392,free,0.9950855573018392,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_090804_102\crops\bbox.png
file_95d73c495e81c603,asset_6245704c040830e6,vision_platform\ads\runtime_collection\click_success\click_success_20260723_090821_759\crops\bbox.png,20260723_090821_759,,close_template,close_2.png,x_mark,0.9904579917589823,x_mark,0.9904579917589823,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_090821_759\crops\bbox.png
file_ebe68662ce456006,asset_e522f1ef0b00be52,vision_platform\ads\runtime_collection\click_success\click_success_20260723_090826_433\crops\bbox.png,20260723_090826_433,,got_template,got2.png,got,0.9987237850824991,got,0.9987237850824991,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_090826_433\crops\bbox.png
file_f1e232d485355a9c,asset_f969550042dd8a5c,vision_platform\ads\runtime_collection\click_success\click_success_20260723_090832_614\crops\bbox.png,20260723_090832_614,,free_ad_template,close_26.png,free,0.9946320652961731,free,0.9946320652961731,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_090832_614\crops\bbox.png
file_af0530ffcb4381fd,asset_3603e8e8712294aa,vision_platform\ads\runtime_collection\click_success\click_success_20260723_090850_624\crops\bbox.png,20260723_090850_624,,close_template,close_2.png,x_mark,0.9961690505345663,x_mark,0.9961690505345663,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_090850_624\crops\bbox.png
file_49b834e7798b1c34,asset_26d9c06178408857,vision_platform\ads\runtime_collection\click_success\click_success_20260723_090855_463\crops\bbox.png,20260723_090855_463,,got_template,got2.png,got,0.9973971048990885,got,0.9973971048990885,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_090855_463\crops\bbox.png
file_653d466976e61847,asset_0f62c98e529b3d06,vision_platform\ads\runtime_collection\click_success\click_success_20260723_090902_069\crops\bbox.png,20260723_090902_069,,free_ad_template,free_ad_3.png,free,0.9915729562441508,free,0.9915729562441508,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_090902_069\crops\bbox.png
file_c7f9a6b3a5eb52d7,asset_56da3aff9e9bad99,vision_platform\ads\runtime_collection\click_success\click_success_20260723_090919_882\crops\bbox.png,20260723_090919_882,,close_template,close_2.png,x_mark,0.9444528619448344,x_mark,0.9444528619448344,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_090919_882\crops\bbox.png
file_f96662ee268bfb46,asset_5747e617a58d2975,vision_platform\ads\runtime_collection\click_success\click_success_20260723_090924_674\crops\bbox.png,20260723_090924_674,,got_template,got2.png,got,0.9981724421183268,got,0.9981724421183268,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_090924_674\crops\bbox.png
file_a9c9f630a6d8a59b,asset_cd28afeb00146427,vision_platform\ads\runtime_collection\click_success\click_success_20260723_090931_203\crops\bbox.png,20260723_090931_203,,free_ad_template,free_ad_3.png,free,0.9962461789449056,free,0.9962461789449056,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_090931_203\crops\bbox.png
file_7347519ab5088e07,asset_ee8d8097b6a92785,vision_platform\ads\runtime_collection\click_success\click_success_20260723_090948_860\crops\bbox.png,20260723_090948_860,,close_template,close_2.png,x_mark,0.9950269261995951,x_mark,0.9950269261995951,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_090948_860\crops\bbox.png
file_1ac0a0edf6301151,asset_e3f03361579651be,vision_platform\ads\runtime_collection\click_success\click_success_20260723_090953_792\crops\bbox.png,20260723_090953_792,,got_template,got2.png,got,0.9902878403663635,got,0.9902878403663635,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_090953_792\crops\bbox.png
file_d26bb28414599395,asset_cd28afeb00146427,vision_platform\ads\runtime_collection\click_success\click_success_20260723_091000_272\crops\bbox.png,20260723_091000_272,,free_ad_template,free_ad_3.png,free,0.9962461789449056,free,0.9962461789449056,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_091000_272\crops\bbox.png
file_9bcc1fd9683c32dc,asset_11f12a7a90864764,vision_platform\ads\runtime_collection\click_success\click_success_20260723_091018_066\crops\bbox.png,20260723_091018_066,,close_template,close_2.png,x_mark,0.9935984214146932,x_mark,0.9935984214146932,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_091018_066\crops\bbox.png
file_f0c7c5700957ec84,asset_74f89533edbb6841,vision_platform\ads\runtime_collection\click_success\click_success_20260723_091022_810\crops\bbox.png,20260723_091022_810,,got_template,got2.png,got,0.9990061322848002,got,0.9990061322848002,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_091022_810\crops\bbox.png
file_9f9477b803606ea2,asset_2346e36eee27e46b,vision_platform\ads\runtime_collection\click_success\click_success_20260723_091219_432\crops\bbox.png,20260723_091219_432,,free_ad_template,close_26.png,free,0.9548887213071188,free,0.9548887213071188,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_091219_432\crops\bbox.png
file_0f5c79414136242a,asset_0e7c42f352a8999d,vision_platform\ads\runtime_collection\click_success\click_success_20260723_091237_934\crops\bbox.png,20260723_091237_934,,got_template,got2.png,got,0.9793840845425924,got,0.9793840845425924,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_091237_934\crops\bbox.png
file_767903d6f8a1e68a,asset_fac9e420afb5975f,vision_platform\ads\runtime_collection\click_success\click_success_20260723_091243_458\crops\bbox.png,20260723_091243_458,,free_ad_template,close_26.png,free,0.9984451532363892,free,0.9984451532363892,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_091243_458\crops\bbox.png
file_d0b89c9a04fe0d24,asset_e9a31cd691f5a239,vision_platform\ads\runtime_collection\click_success\click_success_20260723_091301_394\crops\bbox.png,20260723_091301_394,,close_template,close_2.png,x_mark,0.9969703753789266,x_mark,0.9969703753789266,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_091301_394\crops\bbox.png
file_9879a2d124d92bdd,asset_f18af56dc64283ea,vision_platform\ads\runtime_collection\click_success\click_success_20260723_091306_387\crops\bbox.png,20260723_091306_387,,got_template,got2.png,got,0.9895397424697876,got,0.9895397424697876,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_091306_387\crops\bbox.png
file_c95255dc5b5e9bcf,asset_fac9e420afb5975f,vision_platform\ads\runtime_collection\click_success\click_success_20260723_091311_790\crops\bbox.png,20260723_091311_790,,free_ad_template,close_26.png,free,0.9984451532363892,free,0.9984451532363892,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_091311_790\crops\bbox.png
file_b3dea3c1ccbfbf72,asset_90ce48e4e47a01c1,vision_platform\ads\runtime_collection\click_success\click_success_20260723_091329_485\crops\bbox.png,20260723_091329_485,,close_template,close_2.png,x_mark,0.9877925316492716,x_mark,0.9877925316492716,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_091329_485\crops\bbox.png
file_26969d6b9e5bc1a2,asset_9d16c21f9654951c,vision_platform\ads\runtime_collection\click_success\click_success_20260723_091334_513\crops\bbox.png,20260723_091334_513,,got_template,got2.png,got,0.9871096809705099,got,0.9871096809705099,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_091334_513\crops\bbox.png
file_8acec063f345e44e,asset_fac9e420afb5975f,vision_platform\ads\runtime_collection\click_success\click_success_20260723_091339_959\crops\bbox.png,20260723_091339_959,,free_ad_template,close_26.png,free,0.9984451532363892,free,0.9984451532363892,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_091339_959\crops\bbox.png
file_e1c22eef4c36aa93,asset_dfe2e766e76863a7,vision_platform\ads\runtime_collection\click_success\click_success_20260723_091357_865\crops\bbox.png,20260723_091357_865,,close_template,close_2.png,x_mark,0.9936946829160055,x_mark,0.9936946829160055,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_091357_865\crops\bbox.png
file_e5bcdab535800a3b,asset_49235eb1f738531a,vision_platform\ads\runtime_collection\click_success\click_success_20260723_091402_970\crops\bbox.png,20260723_091402_970,,got_template,got2.png,got,0.9278053840001425,got,0.9278053840001425,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_091402_970\crops\bbox.png
file_b24d6a9d8957dc45,asset_83b91869426baa8c,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095122_456\crops\bbox.png,20260723_095122_456,,free_ad_template,close_26.png,free,0.9950855573018392,free,0.9950855573018392,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095122_456\crops\bbox.png
file_c2e46e613138bb12,asset_7fa5a3d20147aaf9,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095204_856\crops\bbox.png,20260723_095204_856,,got_template,got2.png,got,0.9962774117787679,got,0.9962774117787679,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095204_856\crops\bbox.png
file_da60c225cff15427,asset_d367922c878b39a5,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095230_039\crops\bbox.png,20260723_095230_039,,close_template,close_11.png,arrow,0.6930566628774008,arrow,0.6930566628774008,arrow,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095230_039\crops\bbox.png
file_2755d3479cee4efb,asset_e30cafa02bc711db,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095242_772\crops\bbox.png,20260723_095242_772,,close_template,close_11.png,arrow,0.9630892674128214,arrow,0.9630892674128214,arrow,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095242_772\crops\bbox.png
file_adf15ccf26db970a,asset_c7172215ee0351d8,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095247_604\crops\bbox.png,20260723_095247_604,,got_template,got2.png,got,0.9979070623715719,got,0.9979070623715719,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095247_604\crops\bbox.png
file_3d1216704e4ed08a,asset_f969550042dd8a5c,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095254_611\crops\bbox.png,20260723_095254_611,,free_ad_template,close_26.png,free,0.9946320652961731,free,0.9946320652961731,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095254_611\crops\bbox.png
file_92324b45c6e3e363,asset_7dfc2898f81579c4,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095319_660\crops\bbox.png,20260723_095319_660,,close_template,close_25.png,x_mark,0.9471111098925272,x_mark,0.9471111098925272,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095319_660\crops\bbox.png
file_7982081da261f33c,asset_f3ef47fe0d95e687,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095324_446\crops\bbox.png,20260723_095324_446,,got_template,got2.png,got,0.9960639675458273,got,0.9960639675458273,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095324_446\crops\bbox.png
file_5c58d66f8477ccb7,asset_0f62c98e529b3d06,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095331_682\crops\bbox.png,20260723_095331_682,,free_ad_template,free_ad_3.png,free,0.9915729562441508,free,0.9915729562441508,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095331_682\crops\bbox.png
file_bab89e9175ab50f6,asset_024b1eb75656c60b,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095400_866\crops\bbox.png,20260723_095400_866,,close_template,close_25.png,x_mark,0.9465590715408325,x_mark,0.9465590715408325,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095400_866\crops\bbox.png
file_3bf137fa7bbda071,asset_429d5a27b4b4d903,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095405_692\crops\bbox.png,20260723_095405_692,,got_template,got2.png,got,0.9978469808896383,got,0.9978469808896383,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095405_692\crops\bbox.png
file_8472456918b80b6c,asset_cd28afeb00146427,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095412_936\crops\bbox.png,20260723_095412_936,,free_ad_template,free_ad_3.png,free,0.9962461789449056,free,0.9962461789449056,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095412_936\crops\bbox.png
file_fbaee0a01272012e,asset_18ba830d37378854,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095437_907\crops\bbox.png,20260723_095437_907,,close_template,close_25.png,x_mark,0.9449805816014608,x_mark,0.9449805816014608,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095437_907\crops\bbox.png
file_8c490c818f130120,asset_5e521e00d1e5e927,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095442_703\crops\bbox.png,20260723_095442_703,,got_template,got2.png,got,0.9962066610654196,got,0.9962066610654196,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095442_703\crops\bbox.png
file_8cec69931a225c88,asset_cd28afeb00146427,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095449_859\crops\bbox.png,20260723_095449_859,,free_ad_template,free_ad_3.png,free,0.9962461789449056,free,0.9962461789449056,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095449_859\crops\bbox.png
file_1fecaf84f508278b,asset_af59190a7350b002,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095514_685\crops\bbox.png,20260723_095514_685,,close_template,close_25.png,x_mark,0.9447751641273499,x_mark,0.9447751641273499,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095514_685\crops\bbox.png
file_88ad874d3f4af902,asset_72022ce5ddc1a820,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095519_482\crops\bbox.png,20260723_095519_482,,got_template,got2.png,got,0.9987853368123373,got,0.9987853368123373,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095519_482\crops\bbox.png
file_a91004b5f4ff5fe0,asset_a46a64a0aba6e093,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095802_832\crops\bbox.png,20260723_095802_832,,free_ad_template,close_26.png,free,0.9622486035029093,free,0.9622486035029093,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095802_832\crops\bbox.png
file_fe57f4554fba6965,asset_345702265931398c,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095821_265\crops\bbox.png,20260723_095821_265,,got_template,got2.png,got,0.9937809507052103,got,0.9937809507052103,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095821_265\crops\bbox.png
file_e2ce40da0574bcf1,asset_fac9e420afb5975f,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095827_085\crops\bbox.png,20260723_095827_085,,free_ad_template,close_26.png,free,0.9984451532363892,free,0.9984451532363892,free,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095827_085\crops\bbox.png
file_60504c0ef5f0701f,asset_4d0d69ff4d7b5791,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095856_617\crops\bbox.png,20260723_095856_617,,close_template,close_25.png,x_mark,0.9200492103894552,x_mark,0.9200492103894552,x_mark,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095856_617\crops\bbox.png
file_72c4e10c447e1bb7,asset_a8842975dcfd266e,vision_platform\ads\runtime_collection\click_success\click_success_20260723_095901_769\crops\bbox.png,20260723_095901_769,,got_template,got2.png,got,0.9643238584200541,got,0.9643238584200541,got,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260723_095901_769\crops\bbox.png
