source_screen,source_session,candidate_count,has_close,top1_true_label,top1_p_close,top1_predicted_close,would_click,top1_correct_for_positive_screen,positive_screen_miss_or_abstain,correct_abstain_on_negative_screen,false_click_on_negative_screen,top1_image_path,top1_bbox,top1_geometry_score
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001719_score_0.893_x424_y265_w23_h23_log__20260711_011142_36488_afk_20260711_011124_em3_廣告時間沙漏_task__000020_20260711_011428_after_tap_67_40.png.png,20260711_011142_36488,1,0,not_close,0.019792,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00188_not_close.png,"48,48,23,23",0.868
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001947_score_0.891_x317_y106_w16_h15_log__20260711_093513_29888_kingdom_vault__000047_20260711_093730_before_swipe_86_430_86_130_420.png.png,20260711_093513_29888,1,0,not_close,0.000035,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00126_not_close.png,"48,48,16,15",0.891
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002239_score_0.888_x118_y246_w16_h17_log__20260711_093513_29888_kingdom_vault__000018_20260711_093637_after_tap_80_134.png.png,20260711_093513_29888,1,0,not_close,0.003641,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00140_not_close.png,"48,48,16,17",0.888
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002243_score_0.887_x82_y186_w16_h17_log__20260711_093513_29888_kingdom_vault__000018_20260711_093637_after_tap_80_134.png.png,20260711_093513_29888,1,0,not_close,0.002413,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00143_not_close.png,"48,48,16,17",0.887
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002552_score_0.886_x82_y312_w49_h51_log__20260711_095500_69352_afk_20260711_095203_em3_深淵_route_exit_fail_route_exit_after_task_success__000009_20260711_095529_before_tap_57_19.png.png,20260711_095500_69352,1,0,not_close,0.040791,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00201_not_close.png,"133,49,12,13",0.866
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002577_score_0.884_x81_y400_w17_h16_log__20260711_090430_12456_afk_20260711_090217_14_王國金庫_route_enter__000002_20260711_090433_after_tap_42_129.png.png,20260711_090430_12456,1,0,not_close,0.000020,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00228_not_close.png,"67,48,15,16",0.856
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002625_score_0.882_x81_y280_w17_h16_log__20260711_093513_29888_kingdom_vault__000010_20260711_093622_after_tap_80_408.png.png,20260711_093513_29888,1,0,not_close,0.000000,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00153_not_close.png,"48,48,17,16",0.882
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002666_score_0.876_x675_y499_w12_h15_log__20260711_011142_36488_afk_20260711_011124_em3_廣告時間沙漏_task__000004_20260711_011203_after_tap_67_40.png.png,20260711_011142_36488,1,0,not_close,0.004393,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00161_not_close.png,"48,48,12,15",0.876
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002890_score_0.874_x82_y461_w15_h15_log__20260711_093513_29888_kingdom_vault__000008_20260711_093618_after_tap_495_170.png.png,20260711_093513_29888,1,0,not_close,0.000095,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00167_not_close.png,"48,48,15,15",0.874
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002891_score_0.874_x82_y461_w15_h15_log__20260711_093513_29888_kingdom_vault__000015_20260711_093633_before_swipe_86_430_86_130_420.png.png,20260711_093513_29888,1,0,not_close,0.000095,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00168_not_close.png,"48,48,15,15",0.874
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002892_score_0.874_x82_y461_w15_h15_log__20260711_093513_29888_kingdom_vault__000014_20260711_093629_after_tap_495_170.png.png,20260711_093513_29888,1,0,not_close,0.000095,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00169_not_close.png,"48,48,15,15",0.874
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002893_score_0.874_x82_y461_w15_h15_log__20260711_093806_46808_afk_20260711_093802_14_王國金庫_task__000001_20260711_093808_before_swipe_86_430_86_130_420.png.png,20260711_093806_46808,1,0,not_close,0.000095,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00170_not_close.png,"48,48,15,15",0.874
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003043_score_0.873_x81_y400_w17_h16_log__20260711_093513_29888_kingdom_vault__000011_20260711_093624_before_tap_441_229.png.png,20260711_093513_29888,1,0,not_close,0.000008,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00175_not_close.png,"48,48,17,16",0.873
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003044_score_0.873_x81_y400_w17_h16_log__20260711_093513_29888_kingdom_vault__000012_20260711_093626_after_tap_441_229.png.png,20260711_093513_29888,1,0,not_close,0.000008,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00177_not_close.png,"48,48,17,16",0.873
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003048_score_0.873_x675_y499_w12_h15_log__20260711_011142_36488_afk_20260711_011124_em3_廣告時間沙漏_task__000018_20260711_011414_after_tap_67_40.png.png,20260711_011142_36488,1,0,not_close,0.007127,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00179_not_close.png,"48,48,12,15",0.873
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003297_score_0.865_x562_y513_w16_h17_log__20260711_081443_41084_afk_20260711_081428_311_廣告探寶鏟_task__000010_20260711_081659_after_tap_442_109.png.png,20260711_081443_41084,1,0,not_close,0.011887,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00208_not_close.png,"48,48,16,17",0.865
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003298_score_0.865_x562_y513_w16_h17_log__20260711_095611_39776_afk_20260711_095602_em3_看廣告_task__000004_20260711_095700_after_tap_442_109.png.png,20260711_095611_39776,1,0,not_close,0.011887,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00209_not_close.png,"48,48,16,17",0.865
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003392_score_0.857_x453_y260_w17_h18_log__20260711_080034_68848_afk_20260711_080033_em3_廣告探寶鏟_route_enter__000007_20260711_080051_before_tap_916_352.png.png,20260711_080034_68848,1,0,not_close,0.003075,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00227_not_close.png,"48,48,17,18",0.857
D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003471_score_0.852_x63_y182_w17_h16_log__20260711_093806_46808_afk_20260711_093802_14_王國金庫_task__000002_20260711_093809_after_swipe_86_430_86_130_420.png.png,20260711_093806_46808,1,0,not_close,0.001247,0,0,0,0,1,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00233_not_close.png,"48,48,17,16",0.852
D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\review\close\close_x_end.png,positive_object::close_x_end.png,1,1,close,0.953642,1,1,1,0,0,0,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00017_close.png,,
