family,threshold,support,tp,fp,tn,fn,precision,recall,f1,none_support,none_false_activation,none_false_activation_rate
play_triangle,0.2,16.0,16.0,13.3333,172.6667,0.0,0.6061,1.0,0.7392,103.0,9.0,0.0874
play_triangle,0.25,16.0,15.3333,9.3333,176.6667,0.6667,0.6745,0.9583,0.7766,103.0,8.3333,0.0809
play_triangle,0.3,16.0,15.3333,7.3333,178.6667,0.6667,0.7451,0.9583,0.8194,103.0,6.3333,0.0615
play_triangle,0.35,16.0,14.0,6.0,180.0,2.0,0.7778,0.875,0.805,103.0,5.0,0.0485
play_triangle,0.4,16.0,14.0,6.0,180.0,2.0,0.7778,0.875,0.805,103.0,5.0,0.0485
play_triangle,0.45,16.0,14.0,1.0,185.0,2.0,0.9333,0.875,0.9032,103.0,0.0,0.0
play_triangle,0.5,16.0,14.0,1.0,185.0,2.0,0.9333,0.875,0.9032,103.0,0.0,0.0
play_triangle,0.55,16.0,14.0,1.0,185.0,2.0,0.9333,0.875,0.9032,103.0,0.0,0.0
play_triangle,0.6,16.0,14.0,1.0,185.0,2.0,0.9333,0.875,0.9032,103.0,0.0,0.0
play_triangle,0.65,16.0,14.0,1.0,185.0,2.0,0.9333,0.875,0.9032,103.0,0.0,0.0
play_triangle,0.7,16.0,14.0,1.0,185.0,2.0,0.9333,0.875,0.9032,103.0,0.0,0.0
play_triangle,0.75,16.0,14.0,1.0,185.0,2.0,0.9333,0.875,0.9032,103.0,0.0,0.0
play_triangle,0.8,16.0,14.0,1.0,185.0,2.0,0.9333,0.875,0.9032,103.0,0.0,0.0
play_triangle,0.85,16.0,14.0,1.0,185.0,2.0,0.9333,0.875,0.9032,103.0,0.0,0.0
play_triangle,0.9,16.0,12.3333,1.0,185.0,3.6667,0.9222,0.7708,0.8329,103.0,0.0,0.0
play_triangle,0.95,16.0,6.3333,0.3333,185.6667,9.6667,0.6444,0.3958,0.4598,103.0,0.0,0.0
google_play,0.05,1.0,1.0,84.0,117.0,0.0,0.0121,1.0,0.0238,103.0,38.6667,0.3754
google_play,0.1,1.0,1.0,54.6667,146.3333,0.0,0.0182,1.0,0.0357,103.0,28.0,0.2718
google_play,0.15,1.0,1.0,29.3333,171.6667,0.0,0.0345,1.0,0.0666,103.0,16.3333,0.1586
google_play,0.2,1.0,1.0,18.3333,182.6667,0.0,0.0616,1.0,0.1147,103.0,13.3333,0.1294
google_play,0.25,1.0,1.0,15.3333,185.6667,0.0,0.0797,1.0,0.1444,103.0,12.6667,0.123
google_play,0.3,1.0,1.0,10.3333,190.6667,0.0,0.1068,1.0,0.1907,103.0,8.3333,0.0809
google_play,0.35,1.0,1.0,8.6667,192.3333,0.0,0.1339,1.0,0.2315,103.0,7.6667,0.0744
google_play,0.4,1.0,1.0,2.6667,198.3333,0.0,0.2889,1.0,0.4444,103.0,2.6667,0.0259
google_play,0.45,1.0,1.0,2.0,199.0,0.0,0.5111,1.0,0.6111,103.0,2.0,0.0194
google_play,0.5,1.0,1.0,1.3333,199.6667,0.0,0.5556,1.0,0.6667,103.0,1.3333,0.0129
google_play,0.55,1.0,1.0,0.6667,200.3333,0.0,0.7778,1.0,0.8333,103.0,0.6667,0.0065
google_play,0.6,1.0,1.0,0.0,201.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
google_play,0.65,1.0,1.0,0.0,201.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
google_play,0.7,1.0,1.0,0.0,201.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
google_play,0.75,1.0,1.0,0.0,201.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
google_play,0.8,1.0,0.3333,0.0,201.0,0.6667,0.3333,0.3333,0.3333,103.0,0.0,0.0
google_play,0.85,1.0,0.3333,0.0,201.0,0.6667,0.3333,0.3333,0.3333,103.0,0.0,0.0
google_play,0.9,1.0,0.3333,0.0,201.0,0.6667,0.3333,0.3333,0.3333,103.0,0.0,0.0
google_play,0.95,1.0,0.0,0.0,201.0,1.0,0.0,0.0,0.0,103.0,0.0,0.0
next,0.05,1.0,1.0,132.0,69.0,0.0,0.0076,1.0,0.015,103.0,60.3333,0.5858
next,0.1,1.0,1.0,82.6667,118.3333,0.0,0.012,1.0,0.0237,103.0,33.6667,0.3269
next,0.15,1.0,1.0,63.6667,137.3333,0.0,0.0157,1.0,0.0309,103.0,22.0,0.2136
next,0.2,1.0,1.0,50.0,151.0,0.0,0.0209,1.0,0.0408,103.0,15.3333,0.1489
next,0.25,1.0,1.0,37.0,164.0,0.0,0.0284,1.0,0.0552,103.0,10.3333,0.1003
next,0.3,1.0,1.0,30.6667,170.3333,0.0,0.0332,1.0,0.0641,103.0,10.3333,0.1003
next,0.35,1.0,1.0,27.6667,173.3333,0.0,0.0383,1.0,0.0736,103.0,9.0,0.0874
next,0.4,1.0,1.0,23.6667,177.3333,0.0,0.0452,1.0,0.0862,103.0,8.3333,0.0809
next,0.45,1.0,1.0,16.0,185.0,0.0,0.0616,1.0,0.1158,103.0,4.0,0.0388
next,0.5,1.0,0.6667,12.3333,188.6667,0.3333,0.0437,0.6667,0.0816,103.0,2.6667,0.0259
next,0.55,1.0,0.6667,8.6667,192.3333,0.3333,0.0606,0.6667,0.1111,103.0,1.3333,0.0129
next,0.6,1.0,0.3333,5.3333,195.6667,0.6667,0.0476,0.3333,0.0833,103.0,0.0,0.0
next,0.65,1.0,0.3333,1.3333,199.6667,0.6667,0.1667,0.3333,0.2222,103.0,0.0,0.0
next,0.7,1.0,0.3333,0.3333,200.6667,0.6667,0.3333,0.3333,0.3333,103.0,0.0,0.0
next,0.75,1.0,0.0,0.3333,200.6667,1.0,0.0,0.0,0.0,103.0,0.0,0.0
next,0.8,1.0,0.0,0.3333,200.6667,1.0,0.0,0.0,0.0,103.0,0.0,0.0
next,0.85,1.0,0.0,0.0,201.0,1.0,0.0,0.0,0.0,103.0,0.0,0.0
next,0.9,1.0,0.0,0.0,201.0,1.0,0.0,0.0,0.0,103.0,0.0,0.0
next,0.95,1.0,0.0,0.0,201.0,1.0,0.0,0.0,0.0,103.0,0.0,0.0
free,0.05,18.0,18.0,75.0,109.0,0.0,0.1951,1.0,0.3261,103.0,37.3333,0.3625
free,0.1,18.0,18.0,48.0,136.0,0.0,0.2744,1.0,0.4301,103.0,27.6667,0.2686
free,0.15,18.0,17.0,27.0,157.0,1.0,0.3865,0.9444,0.5485,103.0,21.0,0.2039
free,0.2,18.0,17.0,20.6667,163.3333,1.0,0.4533,0.9444,0.612,103.0,16.3333,0.1586
free,0.25,18.0,17.0,14.3333,169.6667,1.0,0.5896,0.9444,0.7104,103.0,11.3333,0.11
free,0.3,18.0,17.0,13.6667,170.3333,1.0,0.5984,0.9444,0.7181,103.0,10.6667,0.1036
free,0.35,18.0,17.0,13.0,171.0,1.0,0.6071,0.9444,0.7259,103.0,10.0,0.0971
free,0.4,18.0,17.0,11.3333,172.6667,1.0,0.6321,0.9444,0.7471,103.0,8.6667,0.0841
free,0.45,18.0,17.0,6.3333,177.6667,1.0,0.7736,0.9444,0.8393,103.0,4.3333,0.0421
free,0.5,18.0,16.6667,6.3333,177.6667,1.3333,0.7685,0.9259,0.8303,103.0,4.3333,0.0421
free,0.55,18.0,16.6667,2.0,182.0,1.3333,0.8928,0.9259,0.9089,103.0,0.0,0.0
free,0.6,18.0,16.3333,2.0,182.0,1.6667,0.8908,0.9074,0.8989,103.0,0.0,0.0
free,0.65,18.0,16.0,1.3333,182.6667,2.0,0.9259,0.8889,0.9063,103.0,0.0,0.0
free,0.7,18.0,16.0,1.3333,182.6667,2.0,0.9259,0.8889,0.9063,103.0,0.0,0.0
free,0.75,18.0,16.0,0.0,184.0,2.0,1.0,0.8889,0.9412,103.0,0.0,0.0
free,0.8,18.0,16.0,0.0,184.0,2.0,1.0,0.8889,0.9412,103.0,0.0,0.0
free,0.85,18.0,16.0,0.0,184.0,2.0,1.0,0.8889,0.9412,103.0,0.0,0.0
free,0.9,18.0,16.0,0.0,184.0,2.0,1.0,0.8889,0.9412,103.0,0.0,0.0
free,0.95,18.0,16.0,0.0,184.0,2.0,1.0,0.8889,0.9412,103.0,0.0,0.0
got,0.05,27.0,27.0,48.6667,126.3333,0.0,0.3588,1.0,0.5276,103.0,28.0,0.2718
got,0.1,27.0,27.0,21.0,154.0,0.0,0.5766,1.0,0.727,103.0,14.3333,0.1392
got,0.15,27.0,27.0,8.3333,166.6667,0.0,0.7745,1.0,0.8701,103.0,6.3333,0.0615
got,0.2,27.0,27.0,5.6667,169.3333,0.0,0.8457,1.0,0.9115,103.0,5.6667,0.055
got,0.25,27.0,27.0,5.6667,169.3333,0.0,0.8457,1.0,0.9115,103.0,5.6667,0.055
got,0.3,27.0,27.0,0.0,175.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.35,27.0,27.0,0.0,175.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.4,27.0,27.0,0.0,175.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.45,27.0,27.0,0.0,175.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.5,27.0,27.0,0.0,175.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.55,27.0,27.0,0.0,175.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.6,27.0,27.0,0.0,175.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.65,27.0,27.0,0.0,175.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.7,27.0,27.0,0.0,175.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.75,27.0,26.3333,0.0,175.0,0.6667,1.0,0.9753,0.9872,103.0,0.0,0.0
got,0.8,27.0,24.6667,0.0,175.0,2.3333,1.0,0.9136,0.952,103.0,0.0,0.0
got,0.85,27.0,19.6667,0.0,175.0,7.3333,1.0,0.7284,0.8067,103.0,0.0,0.0
got,0.9,27.0,15.0,0.0,175.0,12.0,1.0,0.5556,0.6448,103.0,0.0,0.0
got,0.95,27.0,8.6667,0.0,175.0,18.3333,0.6667,0.321,0.4242,103.0,0.0,0.0
arrow,0.05,11.0,10.3333,117.3333,73.6667,0.6667,0.0813,0.9394,0.1497,103.0,52.3333,0.5081
arrow,0.1,11.0,10.0,87.6667,103.3333,1.0,0.103,0.9091,0.1849,103.0,38.0,0.3689
arrow,0.15,11.0,9.3333,77.6667,113.3333,1.6667,0.1085,0.8485,0.1923,103.0,33.0,0.3204
arrow,0.2,11.0,9.0,68.3333,122.6667,2.0,0.1175,0.8182,0.2053,103.0,28.0,0.2718
arrow,0.25,11.0,9.0,51.6667,139.3333,2.0,0.1521,0.8182,0.2556,103.0,18.3333,0.178
arrow,0.3,11.0,9.0,35.3333,155.6667,2.0,0.2167,0.8182,0.3389,103.0,10.0,0.0971
arrow,0.35,11.0,9.0,19.0,172.0,2.0,0.3217,0.8182,0.4617,103.0,4.3333,0.0421
arrow,0.4,11.0,9.0,14.0,177.0,2.0,0.3933,0.8182,0.5306,103.0,3.0,0.0291
arrow,0.45,11.0,9.0,11.3333,179.6667,2.0,0.4429,0.8182,0.5746,103.0,3.0,0.0291
arrow,0.5,11.0,9.0,11.3333,179.6667,2.0,0.4429,0.8182,0.5746,103.0,3.0,0.0291
arrow,0.55,11.0,9.0,11.0,180.0,2.0,0.4508,0.8182,0.581,103.0,2.6667,0.0259
arrow,0.6,11.0,8.6667,7.6667,183.3333,2.3333,0.5378,0.7879,0.6374,103.0,0.6667,0.0065
arrow,0.65,11.0,8.6667,4.3333,186.6667,2.3333,0.7111,0.7879,0.7359,103.0,0.6667,0.0065
arrow,0.7,11.0,8.6667,0.3333,190.6667,2.3333,0.963,0.7879,0.8667,103.0,0.3333,0.0032
arrow,0.75,11.0,8.6667,0.3333,190.6667,2.3333,0.963,0.7879,0.8667,103.0,0.3333,0.0032
arrow,0.8,11.0,8.3333,0.0,191.0,2.6667,1.0,0.7576,0.8614,103.0,0.0,0.0
arrow,0.85,11.0,8.0,0.0,191.0,3.0,1.0,0.7273,0.8421,103.0,0.0,0.0
arrow,0.9,11.0,7.0,0.0,191.0,4.0,1.0,0.6364,0.7753,103.0,0.0,0.0
arrow,0.95,11.0,4.3333,0.0,191.0,6.6667,1.0,0.3939,0.5462,103.0,0.0,0.0
