image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,split,group_key,instance_id,content_id,relative_path,is_confirmed_strong_hard_negative,review_status,source_root,pool_status,pool_role,is_none_of_the_above,evaluation_status
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_1cb77f3034b09b56_019.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_b56689de9b7d82ab,asset_synth_next_ctx_436d70097250d5e4,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_1cb77f3034b09b56_020.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_f7acb809283b805a,asset_synth_next_ctx_8a9415dda8632c57,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_1cb77f3034b09b56_021.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_f867edc6d6c9b712,asset_synth_next_ctx_5262eeb38cc8fbb8,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_1cb77f3034b09b56_022.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_f391688333f7e780,asset_synth_next_ctx_a21b7325663ce278,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_1cb77f3034b09b56_023.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_b81ae23622322465,asset_synth_next_ctx_5a08ada979336d21,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_1cb77f3034b09b56_024.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_00f60d6b390ea6b3,asset_synth_next_ctx_1614b668a5368584,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_1cb77f3034b09b56_025.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_d167d6af5449c34f,asset_synth_next_ctx_41614cacdc212409,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_1cb77f3034b09b56_026.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_fd2e8aa765cc73c5,asset_synth_next_ctx_6e709356f73d352a,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_1cb77f3034b09b56_027.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_89c9217178ea7af4,asset_synth_next_ctx_1757945a10e112dd,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_1cb77f3034b09b56_028.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_c285f5b8b8f4d47e,asset_synth_next_ctx_b1313b1216855c54,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_1cb77f3034b09b56_029.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_c4490ded6e133a23,asset_synth_next_ctx_71cfc77f7b21f0a7,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_000.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_100d433e9a4bef76,asset_synth_next_ctx_4e9b9482c347065b,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_001.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_1d45ff578930b576,asset_synth_next_ctx_81da1532949f59d1,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_002.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_ea5d5f8727900477,asset_synth_next_ctx_9a86348e252da9ba,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_003.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_f981812d17bc9554,asset_synth_next_ctx_71fa8a1e9cc6734b,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_004.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_0b47d0a3a83bf97e,asset_synth_next_ctx_3169046fd2f45f7a,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_005.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_1629450cbabc85b3,asset_synth_next_ctx_82baaddfd23920e7,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_006.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_3ef5a0ec06b23cd1,asset_synth_next_ctx_fc1a8c897220e3c2,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_007.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_bbbdfc9c84346048,asset_synth_next_ctx_24a32be65b1ae9f8,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_008.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_4bd1dcd64b1da3fa,asset_synth_next_ctx_d0d373d20cfab288,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_009.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_be7c18a13f22515b,asset_synth_next_ctx_6fe1b822db8742cd,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_010.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_8991762b6150c050,asset_synth_next_ctx_5afca6ff52a60dd5,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_011.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_b8c4453311512e8b,asset_synth_next_ctx_88f22b7c46c3e023,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_012.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_c8b376d067067909,asset_synth_next_ctx_74daa4dbdff78bd6,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_013.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_8bd23f16ad5caecf,asset_synth_next_ctx_4db342ef72da4d9d,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_014.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_beaca373e1cd7b12,asset_synth_next_ctx_a4607a826b47ab34,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_015.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_65cfdc5e38439109,asset_synth_next_ctx_8a80b4c17efac6d8,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_016.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_74030f16279d1cfc,asset_synth_next_ctx_eb6555f29f26c895,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_017.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_cb15d26a18a90a6d,asset_synth_next_ctx_4e763f207c4b8419,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_018.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_d2222517e3507c8d,asset_synth_next_ctx_334e8db0dbe96043,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_019.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_f85dda28a3fb8ea2,asset_synth_next_ctx_8a8d96654dfb53dd,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_020.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_0bc01493833e1444,asset_synth_next_ctx_d5c88e3f009032c1,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_021.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_528a5733739f72dd,asset_synth_next_ctx_e92195f867b1bfd0,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_022.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_72820b7db228ae2d,asset_synth_next_ctx_298cb18c628c68f7,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_023.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_1b5d4f09fc8c0eb0,asset_synth_next_ctx_cfb77261cdf41ef7,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_024.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_507309008b9b7a23,asset_synth_next_ctx_d77552472747477b,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed44_30x\images\synth_next_ctx_file_8aa403fa0a5d2da9_025.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_8aa403fa0a5d2da9,file_synth_next_ctx_7bbf6906b561a861,asset_synth_next_ctx_c05759d53c9950b5,ads2\assets\1_templates\close_icons\close_skip_next2.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
