candidate_id,crop_path,context_crop_path,parent_instance_id,parent_content_id,parent_path,parent_relative_path,bbox_id,bbox,bbox_x,bbox_y,bbox_w,bbox_h,screen_state,bbox_label,bbox_class,source_session,proposal_source,weak_label,review_status
rb_000022,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\crops\rb_000022.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\context_1_5x\rb_000022_context_1_5x.png,file_c5cc00eb3b91ce65,asset_d17ff2e53658bea2,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100239_197\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100239_197\pre_click.png,564,"[22.706964520367936, 13.876478318002627, 81.99737187910644, 39.106438896189225]",22.707,13.876,81.997,39.106,actionable,positive,action_target,ads2_click_success_20260718_100239_197,close_template,weak_action_target,pending_visual_family_review
rb_000023,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\crops\rb_000023.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\context_1_5x\rb_000023_context_1_5x.png,file_5617e66e00e37e98,asset_7a6ade96a6aea532,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100245_077\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100245_077\pre_click.png,599,"[17.660972404730618, 16.39947437582129, 140.02628120893561, 29.014454664914584]",17.661,16.399,140.026,29.014,actionable,positive,action_target,ads2_click_success_20260718_100245_077,close_template,weak_action_target,pending_visual_family_review
rb_000024,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\crops\rb_000024.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\context_1_5x\rb_000024_context_1_5x.png,file_908ed2a06166f668,asset_c979a67015df8131,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100251_508\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100251_508\pre_click.png,403,"[476.84625492772665, 27.752956636005255, 32.79894875164263, 30.275952693823914]",476.846,27.753,32.799,30.276,actionable,positive,action_target,ads2_click_success_20260718_100251_508,close_template,weak_action_target,pending_visual_family_review
rb_000025,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\crops\rb_000025.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\context_1_5x\rb_000025_context_1_5x.png,file_09faf2cefbf35bfe,asset_ca0de173c996fb3c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100320_770\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100320_770\pre_click.png,585,"[11.906976744185954, 20.837209302325583, 61.02325581395348, 41.674418604651166]",11.907,20.837,61.023,41.674,actionable,positive,action_target,ads2_click_success_20260718_100320_770,close_template,weak_action_target,pending_visual_family_review
rb_000026,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\crops\rb_000026.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\context_1_5x\rb_000026_context_1_5x.png,file_b623b70c7593f5b5,asset_731332d71f455c01,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100337_411\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100337_411\pre_click.png,580,"[17.86046511627907, 17.86046511627907, 92.27906976744185, 50.60465116279069]",17.860,17.860,92.279,50.605,actionable,positive,action_target,ads2_click_success_20260718_100337_411,close_template,weak_action_target,pending_visual_family_review
rb_000027,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\crops\rb_000027.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\context_1_5x\rb_000027_context_1_5x.png,file_b720896dda0cc515,asset_29f109f1f74e4650,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100418_808\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100418_808\pre_click.png,558,"[16.372093023255815, 23.813953488372093, 47.627906976744185, 41.674418604651166]",16.372,23.814,47.628,41.674,actionable,positive,action_target,ads2_click_success_20260718_100418_808,close_template,weak_action_target,pending_visual_family_review
rb_000028,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\crops\rb_000028.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\context_1_5x\rb_000028_context_1_5x.png,file_7b76e46ce585b9fb,asset_5f484ae591b6aad8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100449_098\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100449_098\pre_click.png,537,"[904.9302325581396, 20.837209302325583, 50.604651162790674, 38.69767441860465]",904.930,20.837,50.605,38.698,actionable,positive,action_target,ads2_click_success_20260718_100449_098,close_template,weak_action_target,pending_visual_family_review
rb_000029,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\crops\rb_000029.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\context_1_5x\rb_000029_context_1_5x.png,file_16c75175160f6cd9,asset_87a7688bd140cc86,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101411_699\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_101411_699\pre_click.png,559,"[16.372093023255815, 23.813953488372093, 47.627906976744185, 41.674418604651166]",16.372,23.814,47.628,41.674,actionable,positive,action_target,ads2_click_success_20260718_101411_699,close_template,weak_action_target,pending_visual_family_review
rb_000030,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\crops\rb_000030.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\context_1_5x\rb_000030_context_1_5x.png,file_7e979075738f4fd1,asset_6a5a49477f9ac51d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101447_640\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_101447_640\pre_click.png,560,"[16.372093023255815, 23.813953488372093, 47.627906976744185, 41.674418604651166]",16.372,23.814,47.628,41.674,actionable,positive,action_target,ads2_click_success_20260718_101447_640,close_template,weak_action_target,pending_visual_family_review
rb_000031,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\crops\rb_000031.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\context_1_5x\rb_000031_context_1_5x.png,file_dce70e83cdd80ace,asset_316e782d3954179d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101532_986\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_101532_986\pre_click.png,598,"[17.660972404730618, 16.39947437582129, 140.02628120893561, 29.014454664914584]",17.661,16.399,140.026,29.014,actionable,positive,action_target,ads2_click_success_20260718_101532_986,close_template,weak_action_target,pending_visual_family_review
rb_000032,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\crops\rb_000032.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\context_1_5x\rb_000032_context_1_5x.png,file_60024493be57d7bb,asset_6f31431a8fa2bde1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101619_423\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_101619_423\pre_click.png,561,"[16.372093023255815, 23.813953488372093, 47.627906976744185, 41.674418604651166]",16.372,23.814,47.628,41.674,actionable,positive,action_target,ads2_click_success_20260718_101619_423,close_template,weak_action_target,pending_visual_family_review
rb_000033,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\crops\rb_000033.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\context_1_5x\rb_000033_context_1_5x.png,file_dd7c86b4469cb911,asset_c1212285bd9bd946,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101657_337\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_101657_337\pre_click.png,562,"[16.372093023255815, 23.813953488372093, 47.627906976744185, 41.674418604651166]",16.372,23.814,47.628,41.674,actionable,positive,action_target,ads2_click_success_20260718_101657_337,close_template,weak_action_target,pending_visual_family_review
rb_000034,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\crops\rb_000034.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\context_1_5x\rb_000034_context_1_5x.png,file_36fa3db47d9aa077,asset_23c11ca252a79917,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103217_819\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_103217_819\pre_click.png,605,"[882.6046511627907, 14.883720930232528, 49.116279069767415, 47.627906976744185]",882.605,14.884,49.116,47.628,actionable,positive,action_target,ads2_click_success_20260718_103217_819,close_template,weak_action_target,pending_visual_family_review
rb_000035,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\crops\rb_000035.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\context_1_5x\rb_000035_context_1_5x.png,file_112e4d98d4d3187e,asset_a22015a39ceeea98,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103334_541\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_103334_541\pre_click.png,538,"[904.9302325581396, 20.837209302325583, 50.604651162790674, 38.69767441860465]",904.930,20.837,50.605,38.698,actionable,positive,action_target,ads2_click_success_20260718_103334_541,close_template,weak_action_target,pending_visual_family_review
rb_000036,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\crops\rb_000036.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\context_1_5x\rb_000036_context_1_5x.png,file_e6f7ba990a948524,asset_88fa02004a9414b1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103404_419\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_103404_419\pre_click.png,539,"[904.9302325581396, 20.837209302325583, 50.604651162790674, 38.69767441860465]",904.930,20.837,50.605,38.698,actionable,positive,action_target,ads2_click_success_20260718_103404_419,close_template,weak_action_target,pending_visual_family_review
rb_000037,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\crops\rb_000037.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\context_1_5x\rb_000037_context_1_5x.png,file_da864522afdb89d0,asset_a8c046362b7c3a83,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103437_228\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_103437_228\pre_click.png,533,"[20.837209302325583, 23.813953488372093, 87.81395348837208, 40.18604651162791]",20.837,23.814,87.814,40.186,actionable,positive,action_target,ads2_click_success_20260718_103437_228,close_template,weak_action_target,pending_visual_family_review
rb_000038,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\crops\rb_000038.png,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260719_detector_update\context_1_5x\rb_000038_context_1_5x.png,file_34b9a227728e3bfe,asset_bd867d8ca4f950a1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103453_684\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_103453_684\pre_click.png,544,"[22.325581395348838, 19.348837209302324, 87.81395348837209, 43.16279069767442]",22.326,19.349,87.814,43.163,actionable,positive,action_target,ads2_click_success_20260718_103453_684,close_template,weak_action_target,pending_visual_family_review
