image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,split,group_key,instance_id,content_id,relative_path,is_confirmed_strong_hard_negative,review_status,source_root,pool_status,pool_role,is_none_of_the_above,evaluation_status
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_010.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_56afa6c1d8a10dca,asset_synth_next_ctx_b37848952a5401c1,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_011.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_4797962738244170,asset_synth_next_ctx_b36c052c896204ca,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_012.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_c947d3dcfd514065,asset_synth_next_ctx_02e18932c39176b2,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_013.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_03abd63262118c4d,asset_synth_next_ctx_4ec3a89c13b71dca,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_014.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_a1d002f9b5f772ce,asset_synth_next_ctx_74b2b94a0d0fcba3,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_015.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_c5e641b0e1fe4001,asset_synth_next_ctx_1cabcf9b7be37f85,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_016.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_6997e49d48445c98,asset_synth_next_ctx_74b5352dccc28b1f,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_017.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_4962dc8f3f5c9768,asset_synth_next_ctx_694558fc73bdb395,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_018.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_c262804161113f41,asset_synth_next_ctx_9ade6d04eb0c0c34,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_019.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_b014b36a132c34fc,asset_synth_next_ctx_138c1a9ce5831cc3,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_020.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_c881b7f7df4231c0,asset_synth_next_ctx_543369939d66e8a9,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_021.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_bb0fb67f9795a298,asset_synth_next_ctx_9bc10f9dbe12ab2a,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_022.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_cb5ef98873a6c79d,asset_synth_next_ctx_e40d94948bf8d8cc,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_023.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_fe2751878b011215,asset_synth_next_ctx_bfe150cc7340f6d7,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_024.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_6d433bb4f2f8217f,asset_synth_next_ctx_f32172193e2f9d09,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_025.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_b5008ca2ec16ace4,asset_synth_next_ctx_4b03fc2d9aa00164,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_026.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_ee75b02e48623892,asset_synth_next_ctx_104a967364ed5f21,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_027.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_7ec1dce2d420d53a,asset_synth_next_ctx_42c5a04d99263815,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_028.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_1a96c6feff66ca00,asset_synth_next_ctx_cbca53b315718d0d,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_144f33590c886b45_029.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_144f33590c886b45,file_synth_next_ctx_6fdcb66fcfcd3d88,asset_synth_next_ctx_cad3f4b75407e673,ads2\assets\1_templates\close_icons\close_6.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_000.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_8d7cb03549075c56,asset_synth_next_ctx_ac17fb0af5794faf,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_001.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_627582fa77b63002,asset_synth_next_ctx_f5e7efcafd63795e,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_002.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_374f8e70ceec1b9b,asset_synth_next_ctx_788f7c8eebe78012,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_003.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_7f8f7d87e782bf52,asset_synth_next_ctx_0fcd3719c583eec4,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_004.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_638f3ff5afd02cf2,asset_synth_next_ctx_da0597e3bc4bf706,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_005.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_34e95593841ce5f1,asset_synth_next_ctx_152252037403701e,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_006.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_38097b5a7d91c6c1,asset_synth_next_ctx_6c7e0f0cfa80774b,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_007.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_113a3ecea4a62fe3,asset_synth_next_ctx_b6502aedb7f2eaeb,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_008.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_8e9a050006058f77,asset_synth_next_ctx_a5a50a43e93f5957,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_009.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_63a2ad83525295f0,asset_synth_next_ctx_f0682e5603043d21,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_010.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_b4b8943ea1ca42c2,asset_synth_next_ctx_3b7aecfbf475b08d,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_011.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_cb836579cc90313b,asset_synth_next_ctx_852a7ad3b0a61de0,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_012.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_2c9b1c842191969e,asset_synth_next_ctx_54ecebbd093f1304,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_013.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_884ed0808bea31b5,asset_synth_next_ctx_2bbc0117ecf287d5,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_014.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_86804658c415101e,asset_synth_next_ctx_5bfaab6e3fad4024,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_015.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_11bccb8b0fe4d56b,asset_synth_next_ctx_37e7156a10ca9cb1,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_016.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_3e479a2ceb203f0d,asset_synth_next_ctx_78392979dd4ef8ac,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_017.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_54bc0e214feed01f,asset_synth_next_ctx_5a4218db57e5a77a,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_018.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_622604c5eba531bc,asset_synth_next_ctx_62614b21333aad48,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_019.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_34985e79e1d44548,asset_synth_next_ctx_a25142bf03bcc6a9,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_020.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_d628a150e30b462c,asset_synth_next_ctx_f716285c509bd4d5,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_021.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_6542426cd675270a,asset_synth_next_ctx_ccdae694452a2a26,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_022.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_942fd88375ac5f50,asset_synth_next_ctx_9b71cc8b6a8246a1,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_023.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_23a03c1e8d2e2f5d,asset_synth_next_ctx_2d08b5fea3e30c92,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_024.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_bcbc252abbe828c0,asset_synth_next_ctx_cba3d6ca3937abf2,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_025.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_128c837149fbda6f,asset_synth_next_ctx_9a8d0c5d993b70d0,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_026.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_b4ed9285c2c3a128,asset_synth_next_ctx_ae35da1264f7f186,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_context_recrop_aug\seed43_30x\images\synth_next_ctx_file_1cb77f3034b09b56_027.png,next,0,0,0,1,0,0,0,train,synthetic_next_context:file_1cb77f3034b09b56,file_synth_next_ctx_36174be3b268259e,asset_synth_next_ctx_ae19c2186a6627fe,ads2\assets\1_templates\close_icons\close_skip_next.png,0,synthetic,synthetic_next_context_recrop,trainable,synthetic_next_context_train_only,0,synthetic_train_only_not_for_eval
