screen_id,image_path,original_path,relative_path,instance_id,content_id,vision_domain,legacy_screen_state,asset_type,representation,source_root,source_session,width,height,dataset_role,annotation_completeness,proposal_source,template_name,event_json,event_id,timestamp,screen_change_score,positive_bbox_count,split_group,split,annotation_id,bbox_id,bbox_x,bbox_y,bbox_w,bbox_h,category,label_kind,label_source,legacy_bbox_class,legacy_bbox_label
vis_det_v2_000077,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000077.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_152827_original.png,ads2\assets\2_communication\manual_rescue_20260613_152827_original.png,file_80a71757ba9b2849,asset_09e2530be65c8860,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260613,test,v2_ann_000080,108,906.935,21.709,39.799,21.709,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000078,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000078.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_153604_edit.png,ads2\assets\2_communication\manual_rescue_20260613_153604_edit.png,file_ea31e3232404f803,asset_739e43c6fb3d6ba0,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260613,test,v2_ann_000081,109,906.935,21.709,39.799,21.709,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000079,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000079.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_153604_original.png,ads2\assets\2_communication\manual_rescue_20260613_153604_original.png,file_30e20ba407f2e735,asset_be918d46cdab9963,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260613,test,v2_ann_000082,110,906.935,21.709,39.799,21.709,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000080,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000080.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_154118_edit.png,ads2\assets\2_communication\manual_rescue_20260613_154118_edit.png,file_abeea71426d40417,asset_d62f49a9b89208ee,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260613,test,v2_ann_000083,112,32.563,30.151,72.362,21.709,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000081,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000081.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_154118_original.png,ads2\assets\2_communication\manual_rescue_20260613_154118_original.png,file_f01910615219089c,asset_b2e458fd374211e9,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260613,test,v2_ann_000084,113,32.563,30.151,72.362,21.709,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000082,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000082.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260614_150919_edit.png,ads2\assets\2_communication\manual_rescue_20260614_150919_edit.png,file_8b220e19790c2298,asset_4cc22374792bd870,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260614,train,v2_ann_000085,115,908.324,24.699,35.197,18.525,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000083,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000083.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260614_150919_original.png,ads2\assets\2_communication\manual_rescue_20260614_150919_original.png,file_36d2228858cb0cce,asset_adbff24fa4cef34d,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260614,train,v2_ann_000086,116,908.324,24.699,35.197,18.525,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000084,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000084.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260614_155157_edit.png,ads2\assets\2_communication\manual_rescue_20260614_155157_edit.png,file_164a2c3f6130317e,asset_60d328a08c9a6aaf,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260614,train,v2_ann_000087,118,913.110,23.156,24.699,20.840,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000085,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000085.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260614_155157_original.png,ads2\assets\2_communication\manual_rescue_20260614_155157_original.png,file_51e4398b2c2b97f4,asset_a147534feac4f9fe,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260614,train,v2_ann_000088,119,913.110,23.156,24.699,20.840,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000086,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000086.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260615_082502_edit.png,ads2\assets\2_communication\manual_rescue_20260615_082502_edit.png,file_e78cdbed66e90571,asset_0772e77ac58154c7,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260615,train,v2_ann_000089,123,912.893,28.157,30.133,13.832,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000087,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000087.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260615_082502_original.png,ads2\assets\2_communication\manual_rescue_20260615_082502_original.png,file_608055de17005875,asset_0b038a10b6c750bf,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260615,train,v2_ann_000090,124,912.893,28.157,30.133,13.832,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000088,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000088.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260615_092805_edit.png,ads2\assets\2_communication\manual_rescue_20260615_092805_edit.png,file_a9031c67e781d454,asset_874adabac201e985,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260615,train,v2_ann_000091,127,25.934,27.787,32.727,29.639,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000089,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000089.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260615_092805_original.png,ads2\assets\2_communication\manual_rescue_20260615_092805_original.png,file_da6ebf372514609a,asset_6233b442a775a94e,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260615,train,v2_ann_000092,128,25.934,27.787,32.727,29.639,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000090,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000090.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260615_093211_edit.png,ads2\assets\2_communication\manual_rescue_20260615_093211_edit.png,file_eac8bdd9b1afbef9,asset_8b506144921e692e,shared,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260615,train,v2_ann_000093,130,285.829,336.482,88.040,26.533,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000091,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000091.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260617_104135_edit.png,ads2\assets\2_communication\manual_rescue_20260617_104135_edit.png,file_930b0e954fd4d20f,asset_a1127cd78d9fdfe0,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260617,train,v2_ann_000094,132,24.121,25.327,83.216,33.769,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000092,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000092.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260617_104135_original.png,ads2\assets\2_communication\manual_rescue_20260617_104135_original.png,file_ebae3e2cd1e60c0f,asset_e01f9b6db83bc730,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260617,train,v2_ann_000095,133,24.121,25.327,83.216,33.769,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000093,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000093.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260624_122449_edit.png,ads2\assets\2_communication\manual_rescue_20260624_122449_edit.png,file_3476742336d99f85,asset_8cb870edb6b0eae0,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260624,test,v2_ann_000096,135,910.423,24.206,31.615,19.266,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000094,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000094.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260624_122449_original.png,ads2\assets\2_communication\manual_rescue_20260624_122449_original.png,file_b1346d2ef973ee63,asset_7f562fa0234169c2,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260624,test,v2_ann_000097,136,910.423,24.206,31.615,19.266,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000095,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000095.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260624_124749_edit.png,ads2\assets\2_communication\manual_rescue_20260624_124749_edit.png,file_571724a6f98e4c59,asset_d5764c150aa3271a,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260624,test,v2_ann_000098,137,911.630,22.999,31.615,19.266,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000096,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000096.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260624_124749_original.png,ads2\assets\2_communication\manual_rescue_20260624_124749_original.png,file_5c48d6bc2314a63a,asset_7c5afa1685004ea5,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260624,test,v2_ann_000099,138,911.630,22.999,31.615,19.266,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000097,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000097.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260624_135856_edit.png,ads2\assets\2_communication\manual_rescue_20260624_135856_edit.png,file_3f3709245f8648f5,asset_2e9c0f72f8a906ff,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260624,test,v2_ann_000100,139,911.630,22.999,31.615,19.266,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000098,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000098.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260624_135856_original.png,ads2\assets\2_communication\manual_rescue_20260624_135856_original.png,file_75de454102768585,asset_90e3e8ec409fe85c,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260624,test,v2_ann_000101,140,911.630,22.999,31.615,19.266,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000099,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000099.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260625_144927_edit.png,ads2\assets\2_communication\manual_rescue_20260625_144927_edit.png,file_0ff60244c2316f2f,asset_45b271ddcf104c5f,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260625,train,v2_ann_000102,142,908.141,22.915,36.181,20.503,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000100,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000100.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260625_144927_original.png,ads2\assets\2_communication\manual_rescue_20260625_144927_original.png,file_985be4a18038c3c7,asset_e616283f4b7706bd,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260625,train,v2_ann_000103,143,908.141,22.915,36.181,20.503,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000101,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000101.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260625_144957_edit.png,ads2\assets\2_communication\manual_rescue_20260625_144957_edit.png,file_1e4f4b18bcc07ea6,asset_c81ab2155760df3c,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260625,train,v2_ann_000104,144,908.141,22.915,36.181,20.503,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000102,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000102.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260625_144957_original.png,ads2\assets\2_communication\manual_rescue_20260625_144957_original.png,file_fa29544185312375,asset_595638b8d7a34d3f,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260625,train,v2_ann_000105,145,908.141,22.915,36.181,20.503,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000103,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000103.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260628_092450_edit.png,ads2\assets\2_communication\manual_rescue_20260628_092450_edit.png,file_9a362e65ff44e284,asset_c821d71772c59117,shared,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,3,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260628,train,v2_ann_000106,148,418.492,354.573,82.010,24.121,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000103,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000103.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260628_092450_edit.png,ads2\assets\2_communication\manual_rescue_20260628_092450_edit.png,file_9a362e65ff44e284,asset_c821d71772c59117,shared,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,3,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260628,train,v2_ann_000107,149,695.879,349.749,79.598,27.739,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000103,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000103.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260628_092450_edit.png,ads2\assets\2_communication\manual_rescue_20260628_092450_edit.png,file_9a362e65ff44e284,asset_c821d71772c59117,shared,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,3,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260628,train,v2_ann_000108,150,833.367,354.573,79.598,24.121,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000104,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000104.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260629_105851_edit.png,ads2\assets\2_communication\manual_rescue_20260629_105851_edit.png,file_98d4aefb10ff3479,asset_ba6fe53170910093,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260629,train,v2_ann_000109,154,906.935,24.121,39.799,22.915,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000105,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000105.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260629_105851_original.png,ads2\assets\2_communication\manual_rescue_20260629_105851_original.png,file_af833fb7e45331af,asset_8bcaa30d76665775,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260629,train,v2_ann_000110,155,906.935,24.121,39.799,22.915,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000106,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000106.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260630_190348_edit.png,ads2\assets\2_communication\manual_rescue_20260630_190348_edit.png,file_4a0b887cc1021121,asset_451d0b46a3a8854c,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260630,train,v2_ann_000111,156,906.935,24.121,39.799,22.915,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000107,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000107.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260630_190348_original.png,ads2\assets\2_communication\manual_rescue_20260630_190348_original.png,file_a4972c7044ed599f,asset_154a6887d8c4149d,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260630,train,v2_ann_000112,157,906.935,24.121,39.799,22.915,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000108,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000108.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260703_113909_edit.png,ads2\assets\2_communication\manual_rescue_20260703_113909_edit.png,file_22ca921e76653352,asset_a3346f5bfa58e3d4,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260703,train,v2_ann_000113,338,27.746,29.133,27.746,27.746,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000109,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000109.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260703_113909_original.png,ads2\assets\2_communication\manual_rescue_20260703_113909_original.png,file_7d456315cf4c9b23,asset_b5eba0c407852304,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260703,train,v2_ann_000114,166,26.533,30.151,31.357,27.739,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000110,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000110.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260705_104432_edit.png,ads2\assets\2_communication\manual_rescue_20260705_104432_edit.png,file_57a8534623367f8d,asset_29c8125cc98990ef,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260705,train,v2_ann_000115,167,909.347,22.915,31.357,27.739,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000111,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000111.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260705_104516_edit.png,ads2\assets\2_communication\manual_rescue_20260705_104516_edit.png,file_ceaad6b701f5d5a4,asset_75d5fd01adf360e6,shared,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260705,train,v2_ann_000116,169,418.492,144.724,121.809,33.769,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000112,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000112.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260708_161712_edit.png,ads2\assets\2_communication\manual_rescue_20260708_161712_edit.png,file_bcec00f9c51b465c,asset_fe96e218d8ab27e9,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260708,train,v2_ann_000117,171,912.965,24.121,24.121,22.915,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000113,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000113.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260708_161712_original.png,ads2\assets\2_communication\manual_rescue_20260708_161712_original.png,file_871a1eaf8b898e17,asset_dffe72d06cbfb9bc,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260708,train,v2_ann_000118,172,912.965,24.121,24.121,22.915,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000114,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000114.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260711_083559_edit.png,ads2\assets\2_communication\manual_rescue_20260711_083559_edit.png,file_8696a161a6854f90,asset_85f122e867a85630,ads,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260711,train,v2_ann_000119,174,908.141,15.678,33.769,34.975,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000115,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000115.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260711_140522_edit.png,ads2\assets\2_communication\manual_rescue_20260711_140522_edit.png,file_d46b197168fee412,asset_411bd82c019bb4de,shared,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260711,train,v2_ann_000120,176,377.487,290.653,34.975,13.266,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000116,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000116.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260711_140522_original.png,ads2\assets\2_communication\manual_rescue_20260711_140522_original.png,file_5204cddb94e64d8e,asset_8089d3ec2f3418e0,shared,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260711,train,v2_ann_000121,177,377.487,290.653,34.975,13.266,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000117,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000117.png,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260711_140632_edit.png,ads2\assets\2_communication\manual_rescue_20260711_140632_edit.png,file_04613673a2a00b41,asset_8ca75c26bac1b84b,shared,actionable,clean_fullscreen,raw,ads2\assets\2_communication,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:ads2\assets\2_communication:ads2/assets/2_communication:manual_rescue_20260711,train,v2_ann_000122,178,377.487,290.653,34.975,13.266,visual_candidate,manual_positive,manual_bbox,action_target,positive
